family,setting,confound,passive_noise,seed,method,success_rate,distractor_rate,mean_progress,regret,ranking_margin,endpoint_error
A,high_confound,3.0,0.1,1110,causal_residual,1.0,0.0,0.9152882050894944,0.015560700474045529,0.15581474290542416,0.7214439712125843
A,high_confound,3.0,0.1,1110,attention_contact,0.0,1.0,0.023513314461139922,0.9073355911024001,0.15581474290542416,0.085441728638551
A,high_confound,3.0,0.1,1110,action_conditioned_total,0.01,0.99,0.05759043589385061,0.8732584696696893,0.15581474290542416,0.4693915506012283
A,high_confound,3.0,0.1,1110,oracle_effect,1.0,0.0,0.9308489055635399,0.0,0.15581474290542416,0.6761628295259172
A,high_noise,2.0,0.2,1115,total_flow,0.0,1.0,0.03478400347468182,0.8978110470914134,0.15673770000983553,0.027911829966421903
A,high_noise,2.0,0.2,1115,causal_residual,0.995625,0.00125,0.893435473782176,0.03915957678391918,0.15673770000983553,0.5609476651545294
A,high_noise,2.0,0.2,1115,attention_contact,0.0,1.0,0.031205170031854156,0.901389880534241,0.15673770000983553,0.08544623275215034
A,high_noise,2.0,0.2,1115,action_conditioned_total,0.620625,0.379375,0.6296215392809317,0.3029735112851635,0.15673770000983553,0.3280706919075103
A,high_noise,2.0,0.2,1115,oracle_effect,1.0,0.0,0.9325950505660953,0.0,0.15673770000983553,0.4586978336374309
A,main,2.0,0.1,1120,total_flow,0.0,1.0,0.03474109453219586,0.8975915555922831,0.15582181677277127,0.028031226752049363
A,main,2.0,0.1,1120,causal_residual,1.0,0.0,0.9157585097874454,0.01657414033703351,0.15582181677277127,0.5047901210877729
A,main,2.0,0.1,1120,attention_contact,0.0,1.0,0.031912175584573536,0.9004204745399054,0.15582181677277127,0.08559223183813527
A,main,2.0,0.1,1120,action_conditioned_total,0.590625,0.409375,0.6057825136105192,0.3265501365139599,0.15582181677277127,0.32838899725463366
A,main,2.0,0.1,1120,oracle_effect,1.0,0.0,0.932332650124479,0.0,0.15582181677277127,0.45989212599710155
A,one_distractor,2.0,0.1,1125,total_flow,0.0,1.0,-0.0011461595069959837,0.9132090187784963,0.8229049738564618,0.02794033725698048
A,one_distractor,2.0,0.1,1125,causal_residual,1.0,0.0,0.9120628592715002,0.0,0.8229049738564618,0.14224667946551986
A,one_distractor,2.0,0.1,1125,attention_contact,0.02375,0.97625,0.023447230156705034,0.8886156291147952,0.8229049738564618,0.07761929632492841
A,one_distractor,2.0,0.1,1125,action_conditioned_total,0.86875,0.13125,0.8129519950906645,0.09911086418083583,0.8229049738564618,0.09328297733388075
A,one_distractor,2.0,0.1,1125,oracle_effect,1.0,0.0,0.9120628592715002,0.0,0.8229049738564618,0.08597666375394251
A,many_distractors,2.0,0.1,1130,total_flow,0.0,1.0,0.05377926315776282,0.8774666055130501,0.15241650886607244,0.027845410794874383
A,many_distractors,2.0,0.1,1130,causal_residual,1.0,0.0,0.9154913594749422,0.015754509195870604,0.15241650886607244,0.9167221005156189
A,many_distractors,2.0,0.1,1130,attention_contact,0.0,1.0,0.04681477798538138,0.8844310906854315,0.15241650886607244,0.08505950319706518
A,many_distractors,2.0,0.1,1130,action_conditioned_total,0.474375,0.525625,0.5116394022613985,0.41960646640941446,0.15241650886607244,0.5964665596867816
A,many_distractors,2.0,0.1,1130,oracle_effect,1.0,0.0,0.9312458686708129,0.0,0.15241650886607244,0.8846793006229527
A,low_confound,0.5,0.1,1135,total_flow,0.979375,0.020625,0.9139674850466522,0.02348010382762409,0.15709197512478706,0.028030456295103763
A,low_confound,0.5,0.1,1135,causal_residual,1.0,0.0,0.921281779432748,0.01616580944152807,0.15709197512478706,0.17899040941271302
A,low_confound,0.5,0.1,1135,attention_contact,1.0,0.0,0.9192844876451562,0.018163101229119932,0.15709197512478706,0.08523477749334143
A,low_confound,0.5,0.1,1135,action_conditioned_total,1.0,0.0,0.9273060376953058,0.010141551178970344,0.15709197512478706,0.11751216706559194
A,low_confound,0.5,0.1,1135,oracle_effect,1.0,0.0,0.9374475888742763,0.0,0.15709197512478706,0.13485115049518337
A,high_confound,3.0,0.1,1120,total_flow,0.0,1.0,0.023868118380697228,0.9084645317437817,0.15582181677277127,0.028031226752049363
A,high_confound,3.0,0.1,1120,causal_residual,1.0,0.0,0.9157585097874454,0.01657414033703351,0.15582181677277127,0.7215209630597489
A,high_confound,3.0,0.1,1120,attention_contact,0.0,1.0,0.021463962780748455,0.9108686873437306,0.15582181677277127,0.08559223183813527
A,high_confound,3.0,0.1,1120,action_conditioned_total,0.008125,0.991875,0.060534044255103676,0.8717986058693754,0.15582181677277127,0.46926404453641796
A,high_confound,3.0,0.1,1120,oracle_effect,1.0,0.0,0.932332650124479,0.0,0.15582181677277127,0.6766229679690774
A,high_noise,2.0,0.2,1125,total_flow,0.0,1.0,0.03510675035978173,0.8977732679753694,0.15307201379144295,0.027848036117420503
A,high_noise,2.0,0.2,1125,causal_residual,0.9975,0.00125,0.8967431966643656,0.036136821670785566,0.15307201379144295,0.5627760525819755
A,high_noise,2.0,0.2,1125,attention_contact,0.0,1.0,0.03151360266034941,0.9013664156748018,0.15307201379144295,0.08530865048263953
A,high_noise,2.0,0.2,1125,action_conditioned_total,0.603125,0.396875,0.616174954314872,0.31670506402027926,0.15307201379144295,0.3288231497664119
A,high_noise,2.0,0.2,1125,oracle_effect,1.0,0.0,0.9328800183351512,0.0,0.15307201379144295,0.4602240083973638
A,main,2.0,0.1,1150,total_flow,0.0,1.0,0.033248792310698216,0.8967422106614069,0.14878218844719932,0.02791728766721193
A,main,2.0,0.1,1150,causal_residual,1.0,0.0,0.9148987638627836,0.015092239109321582,0.14878218844719932,0.5049372113159108
A,main,2.0,0.1,1150,attention_contact,0.0,1.0,0.02965240081385585,0.9003386021582493,0.14878218844719932,0.08506540884604102
A,main,2.0,0.1,1150,action_conditioned_total,0.5975,0.4025,0.6088928771980032,0.3210981257741018,0.14878218844719932,0.3285644772192496
A,main,2.0,0.1,1150,oracle_effect,1.0,0.0,0.929991002972105,0.0,0.14878218844719932,0.4602841301863493
A,one_distractor,2.0,0.1,1155,total_flow,0.000625,0.999375,0.0026124001046097427,0.910067924518261,0.8226559597598397,0.02774958395341513
A,one_distractor,2.0,0.1,1155,causal_residual,1.0,0.0,0.9126803246228706,0.0,0.8226559597598397,0.14192707936130824
A,one_distractor,2.0,0.1,1155,attention_contact,0.029375,0.970625,0.03363025789953035,0.8790500667233403,0.8226559597598397,0.07736485933577528
A,one_distractor,2.0,0.1,1155,action_conditioned_total,0.854375,0.145625,0.802111369627884,0.11056895499498666,0.8226559597598397,0.09308905304656925
A,one_distractor,2.0,0.1,1155,oracle_effect,1.0,0.0,0.9126803246228706,0.0,0.8226559597598397,0.08546680135772501
A,many_distractors,2.0,0.1,1140,total_flow,0.0,1.0,0.05257236648713592,0.8856201496953346,0.1563049127723036,0.027881926123185106
A,many_distractors,2.0,0.1,1140,causal_residual,1.0,0.0,0.9217142554324331,0.01647826075003733,0.1563049127723036,0.9163525337631456
A,many_distractors,2.0,0.1,1140,attention_contact,0.0,1.0,0.04717806369246011,0.8910144524900104,0.1563049127723036,0.08539223933922496
A,many_distractors,2.0,0.1,1140,action_conditioned_total,0.51625,0.48375,0.5529052706907549,0.38528724549171556,0.1563049127723036,0.5963571516651375
A,many_distractors,2.0,0.1,1140,oracle_effect,1.0,0.0,0.9381925161824705,0.0,0.1563049127723036,0.8846086832271666
A,low_confound,0.5,0.1,1145,total_flow,0.98,0.02,0.9041167244310353,0.023669941149382607,0.15129774676680077,0.027950008269185568
A,low_confound,0.5,0.1,1145,causal_residual,1.0,0.0,0.9107362776580069,0.017050387922411144,0.15129774676680077,0.17891342057547585
A,low_confound,0.5,0.1,1145,attention_contact,1.0,0.0,0.9088188499445364,0.018967815635881548,0.15129774676680077,0.08547008125243861
A,low_confound,0.5,0.1,1145,action_conditioned_total,1.0,0.0,0.9193351932561348,0.008451472324283255,0.15129774676680077,0.11745184407672755
A,low_confound,0.5,0.1,1145,oracle_effect,1.0,0.0,0.9277866655804181,0.0,0.15129774676680077,0.1344489603269929
A,high_confound,3.0,0.1,1150,total_flow,0.0,1.0,0.023613337368699402,0.9063776656034057,0.14878218844719932,0.027917287667211934
A,high_confound,3.0,0.1,1150,causal_residual,1.0,0.0,0.9148987638627836,0.015092239109321582,0.14878218844719932,0.7219716943543589
A,high_confound,3.0,0.1,1150,attention_contact,0.0,1.0,0.02183978597129395,0.908151217000811,0.14878218844719932,0.08506540884604102
A,high_confound,3.0,0.1,1150,action_conditioned_total,0.00875,0.99125,0.05819121756670796,0.871799785405397,0.14878218844719932,0.46963689119424074
A,high_confound,3.0,0.1,1150,oracle_effect,1.0,0.0,0.929991002972105,0.0,0.14878218844719932,0.6773186132247971
A,high_noise,2.0,0.2,1155,total_flow,0.0,1.0,0.03085624547320597,0.9048661453714704,0.15963662608063073,0.027899164343517142
A,high_noise,2.0,0.2,1155,causal_residual,0.995625,0.00375,0.9005575424028294,0.03516484844184691,0.15963662608063073,0.5613894936465598
A,high_noise,2.0,0.2,1155,attention_contact,0.0,1.0,0.03011883141839471,0.9056035594262818,0.15963662608063073,0.08518278388059927
A,high_noise,2.0,0.2,1155,action_conditioned_total,0.639375,0.360625,0.6470413158972519,0.2886810749474245,0.15963662608063073,0.32780296653349034
A,high_noise,2.0,0.2,1155,oracle_effect,1.0,0.0,0.9357223908446763,0.0,0.15963662608063073,0.4587591309147799
A,main,2.0,0.1,1160,total_flow,0.0,1.0,0.034797866952781795,0.9022137276297021,0.1602097764918414,0.027879676343382665
A,main,2.0,0.1,1160,causal_residual,1.0,0.0,0.9218227032775042,0.015188891304979656,0.1602097764918414,0.5047132215747273
A,main,2.0,0.1,1160,attention_contact,0.0,1.0,0.03221079797919551,0.9048007966032884,0.1602097764918414,0.08493919589909006
A,main,2.0,0.1,1160,action_conditioned_total,0.62,0.38,0.6292936049132049,0.30771798966927905,0.1602097764918414,0.32849385257989117
A,main,2.0,0.1,1160,oracle_effect,1.0,0.0,0.9370115945824838,0.0,0.1602097764918414,0.4597609737033831
A,main,2.0,0.1,1185,total_flow,0.0,1.0,0.03255547874794292,0.899497491847992,0.15436579312094736,0.027970469038459338
A,main,2.0,0.1,1185,causal_residual,1.0,0.0,0.9171785901771711,0.01487438041876386,0.15436579312094736,0.504250909326306
A,main,2.0,0.1,1185,attention_contact,0.0,1.0,0.02993014826616747,0.9021228223297675,0.15436579312094736,0.08559289761183216
A,main,2.0,0.1,1185,action_conditioned_total,0.61125,0.38875,0.6225414338790425,0.3095115367168926,0.15436579312094736,0.3281227110703264
A,main,2.0,0.1,1185,oracle_effect,1.0,0.0,0.932052970595935,0.0,0.15436579312094736,0.45985277869968966
A,main,2.0,0.1,1210,total_flow,0.0,1.0,0.03240876749152046,0.9043366307757359,0.1572602343528347,0.027994359162409378
A,main,2.0,0.1,1210,causal_residual,1.0,0.0,0.9196383004121307,0.017107097855125562,0.1572602343528347,0.5036268739580144
A,main,2.0,0.1,1210,attention_contact,0.0,1.0,0.03123507488328512,0.9055103233839711,0.1572602343528347,0.08494588804956689
A,main,2.0,0.1,1210,action_conditioned_total,0.635,0.365,0.6445474969901273,0.29219790127712886,0.1572602343528347,0.3278094153477529
A,main,2.0,0.1,1210,oracle_effect,1.0,0.0,0.9367453982672562,0.0,0.1572602343528347,0.45871618642727197
A,main,2.0,0.1,1235,total_flow,0.0,1.0,0.034803138532031784,0.8947500545989335,0.14971884071950145,0.027911573702305716
A,main,2.0,0.1,1235,causal_residual,1.0,0.0,0.9140278411818508,0.015525351949114538,0.14971884071950145,0.5037323237264405
A,main,2.0,0.1,1235,attention_contact,0.0,1.0,0.031409342811946746,0.8981438503190187,0.14971884071950145,0.08535656993580418
A,main,2.0,0.1,1235,action_conditioned_total,0.61875,0.38125,0.6250879269551016,0.30446526617586367,0.14971884071950145,0.3282727300170235
A,main,2.0,0.1,1235,oracle_effect,1.0,0.0,0.9295531931309654,0.0,0.14971884071950145,0.4590586627387057
A,main,2.0,0.1,1240,total_flow,0.0,1.0,0.03478923679729309,0.9009828890806104,0.15604749948785343,0.027878807555512558
A,main,2.0,0.1,1240,causal_residual,1.0,0.0,0.9186556148599874,0.0171165110179161,0.15604749948785343,0.5046796377194096
A,main,2.0,0.1,1240,attention_contact,0.0,1.0,0.03125067910485297,0.9045214467730506,0.15604749948785343,0.08515592627475259
A,main,2.0,0.1,1240,action_conditioned_total,0.628125,0.371875,0.637318577189219,0.2984535486886844,0.15604749948785343,0.32830770340796284
A,main,2.0,0.1,1240,oracle_effect,1.0,0.0,0.9357721258779034,0.0,0.15604749948785343,0.4597782626545065
A,main,2.0,0.1,1265,total_flow,0.0,1.0,0.036055346480802754,0.8982437087346804,0.15420778548890157,0.027932454374403323
A,main,2.0,0.1,1265,causal_residual,1.0,0.0,0.9143220941607124,0.019976961054770825,0.15420778548890157,0.5048394401109519
A,main,2.0,0.1,1265,attention_contact,0.0,1.0,0.0320959978767932,0.9022030573386901,0.15420778548890157,0.08524123002455823
A,main,2.0,0.1,1265,action_conditioned_total,0.6025,0.3975,0.6149641443684734,0.31933491084700993,0.15420778548890157,0.32857736228628376
A,main,2.0,0.1,1265,oracle_effect,1.0,0.0,0.9342990552154834,0.0,0.15420778548890157,0.4599288577408229
A,main,2.0,0.1,1290,total_flow,0.0,1.0,0.03418720098851213,0.9017091640944938,0.1612976548578348,0.02810990307827167
A,main,2.0,0.1,1290,causal_residual,1.0,0.0,0.919896212345118,0.016000152737887675,0.1612976548578348,0.5049124959696393
A,main,2.0,0.1,1290,attention_contact,0.0,1.0,0.032186866618476896,0.9037094984645289,0.1612976548578348,0.08502044718111945
A,main,2.0,0.1,1290,action_conditioned_total,0.61125,0.38875,0.6246464955099983,0.31124986957300754,0.1612976548578348,0.3285335447736733
A,main,2.0,0.1,1290,oracle_effect,1.0,0.0,0.9358963650830057,0.0,0.1612976548578348,0.45969312277794017
A,main,2.0,0.1,1315,total_flow,0.0,1.0,0.0339989772994437,0.9017871138150365,0.15294939110971403,0.02785025310951503
A,main,2.0,0.1,1315,causal_residual,1.0,0.0,0.9172834267231387,0.018502664391341524,0.15294939110971403,0.5035250818529533
A,main,2.0,0.1,1315,attention_contact,0.0,1.0,0.03225599182134481,0.9035300992931354,0.15294939110971403,0.08510347687570059
A,main,2.0,0.1,1315,action_conditioned_total,0.620625,0.379375,0.6308826891421484,0.30490340197233173,0.15294939110971403,0.32766271806041625
A,main,2.0,0.1,1315,oracle_effect,1.0,0.0,0.9357860911144803,0.0,0.15294939110971403,0.4585688928861396
A,main,2.0,0.1,1320,total_flow,0.0,1.0,0.034408542075734856,0.895301957333457,0.1524363666821033,0.028017785565467346
A,main,2.0,0.1,1320,causal_residual,1.0,0.0,0.9132954196660015,0.01641507974319023,0.1524363666821033,0.5036020793777731
A,main,2.0,0.1,1320,attention_contact,0.0,1.0,0.03209581914141042,0.8976146802677814,0.1524363666821033,0.08552158014196057
A,main,2.0,0.1,1320,action_conditioned_total,0.621875,0.378125,0.6266639550775457,0.303046544331646,0.1524363666821033,0.32786170062304953
A,main,2.0,0.1,1320,oracle_effect,1.0,0.0,0.9297104994091917,0.0,0.1524363666821033,0.4590302431344458
A,main,2.0,0.1,1345,total_flow,0.0,1.0,0.03584922975795433,0.8994607253748461,0.15481514753046036,0.02801946671948815
A,main,2.0,0.1,1345,causal_residual,1.0,0.0,0.919079529985157,0.01623042514764337,0.15481514753046036,0.5043362599136775
A,main,2.0,0.1,1345,attention_contact,0.0,1.0,0.03266149110181802,0.9026484640309823,0.15481514753046036,0.08510084358733225
A,main,2.0,0.1,1345,action_conditioned_total,0.625625,0.374375,0.6346568920612667,0.3006530630715336,0.15481514753046036,0.3286423854109571
A,main,2.0,0.1,1345,oracle_effect,1.0,0.0,0.9353099551328004,0.0,0.15481514753046036,0.4601721457601678
A,main,2.0,0.1,1370,total_flow,0.0,1.0,0.034563674924041436,0.8985939622771185,0.14931849147993898,0.028004156482946973
A,main,2.0,0.1,1370,causal_residual,1.0,0.0,0.9162472693137719,0.016910367887388277,0.14931849147993898,0.5033061883895533
A,main,2.0,0.1,1370,attention_contact,0.0,1.0,0.032953702090557674,0.9002039351106024,0.14931849147993898,0.08541993115008159
A,main,2.0,0.1,1370,action_conditioned_total,0.61625,0.38375,0.6244038803973545,0.3087537568038055,0.14931849147993898,0.32761097744402906
A,main,2.0,0.1,1370,oracle_effect,1.0,0.0,0.93315763720116,0.0,0.14931849147993898,0.4587974833299327
A,main,2.0,0.1,1395,total_flow,0.0,1.0,0.03620583147641186,0.8936227369440392,0.15224090566265377,0.02782711609336952
A,main,2.0,0.1,1395,causal_residual,1.0,0.0,0.9146393910760833,0.01518917734436763,0.15224090566265377,0.5029387504370326
A,main,2.0,0.1,1395,attention_contact,0.0,1.0,0.03224984975646265,0.8975787186639884,0.15224090566265377,0.08512452433854449
A,main,2.0,0.1,1395,action_conditioned_total,0.60875,0.39125,0.6161076513851647,0.3137209170352864,0.15224090566265377,0.3278246727844397
A,main,2.0,0.1,1395,oracle_effect,1.0,0.0,0.9298285684204509,0.0,0.15224090566265377,0.45835645980843287
A,main,2.0,0.1,1400,total_flow,0.0,1.0,0.03500735422356632,0.9006057923880817,0.1612028549948129,0.02779025250553459
A,main,2.0,0.1,1400,causal_residual,1.0,0.0,0.9192428787489823,0.016370267862665884,0.1612028549948129,0.5047753442152856
A,main,2.0,0.1,1400,attention_contact,0.0,1.0,0.03327103370548715,0.9023421129061608,0.1612028549948129,0.08523697226158058
A,main,2.0,0.1,1400,action_conditioned_total,0.6125,0.3875,0.6255127097663332,0.3101004368453149,0.1612028549948129,0.3281948540918592
A,main,2.0,0.1,1400,oracle_effect,1.0,0.0,0.935613146611648,0.0,0.1612028549948129,0.4597921096843226
A,main,2.0,0.1,1425,total_flow,0.0,1.0,0.03449375193987464,0.9026456848749334,0.15611910702846724,0.027862927742116263
A,main,2.0,0.1,1425,causal_residual,1.0,0.0,0.9193348266827596,0.017804610132048475,0.15611910702846724,0.5049679406300391
A,main,2.0,0.1,1425,attention_contact,0.0,1.0,0.03183805343197896,0.9053013833828291,0.15611910702846724,0.08522353844365961
A,main,2.0,0.1,1425,action_conditioned_total,0.613125,0.386875,0.6273383658582474,0.3098010709565607,0.15611910702846724,0.32900528163409987
A,main,2.0,0.1,1425,oracle_effect,1.0,0.0,0.937139436814808,0.0,0.15611910702846724,0.4604666438665217
A,main,2.0,0.1,1450,total_flow,0.0,1.0,0.03530871700124779,0.8967502921321642,0.15066463156205084,0.02781570321072932
A,main,2.0,0.1,1450,causal_residual,1.0,0.0,0.915018594724925,0.017040414408487116,0.15066463156205084,0.5036749325660577
A,main,2.0,0.1,1450,attention_contact,0.0,1.0,0.031619110563422155,0.90043989856999,0.15066463156205084,0.08536181734841891
A,main,2.0,0.1,1450,action_conditioned_total,0.604375,0.395625,0.6146006951149817,0.3174583140184304,0.15066463156205084,0.32877753502536994
A,main,2.0,0.1,1450,oracle_effect,1.0,0.0,0.9320590091334121,0.0,0.15066463156205084,0.4592942066713833
A,main,2.0,0.1,1475,total_flow,0.0,1.0,0.03644667209137411,0.8982386358038896,0.15730103240064885,0.02794160823108816
A,main,2.0,0.1,1475,causal_residual,1.0,0.0,0.917839478328471,0.016845829566792703,0.15730103240064885,0.5041267764614132
A,main,2.0,0.1,1475,attention_contact,0.0,1.0,0.03548715960724922,0.8991981482880146,0.15730103240064885,0.0853615144357335
A,main,2.0,0.1,1475,action_conditioned_total,0.61125,0.38875,0.6256634419019576,0.30902186599330617,0.15730103240064885,0.32841602430193023
A,main,2.0,0.1,1475,oracle_effect,1.0,0.0,0.9346853078952637,0.0,0.15730103240064885,0.45936311365705307
A,main,2.0,0.1,1480,total_flow,0.0,1.0,0.034376513292917556,0.9028552094511519,0.15732934071056173,0.02795674596299546
A,main,2.0,0.1,1480,causal_residual,1.0,0.0,0.9223244548049823,0.014907267939086978,0.15732934071056173,0.5052615968535302
A,main,2.0,0.1,1480,attention_contact,0.0,1.0,0.033400590540050124,0.9038311322040193,0.15732934071056173,0.08505776760678456
A,main,2.0,0.1,1480,action_conditioned_total,0.618125,0.381875,0.6305249455531715,0.3067067771908978,0.15732934071056173,0.3291223996501219
A,main,2.0,0.1,1480,oracle_effect,1.0,0.0,0.9372317227440693,0.0,0.15732934071056173,0.4608220963259087
A,main,2.0,0.1,1505,total_flow,0.0,1.0,0.03570578103869984,0.8960853548122734,0.15326865130613673,0.027951737575417985
A,main,2.0,0.1,1505,causal_residual,1.0,0.0,0.916141084713222,0.015650051137751288,0.15326865130613673,0.5029881284355192
A,main,2.0,0.1,1505,attention_contact,0.0,1.0,0.030269587858035282,0.9015215479929379,0.15326865130613673,0.0852036945975444
A,main,2.0,0.1,1505,action_conditioned_total,0.625625,0.374375,0.6343355632748904,0.29745557257608285,0.15326865130613673,0.3279754213326716
A,main,2.0,0.1,1505,oracle_effect,1.0,0.0,0.9317911358509733,0.0,0.15326865130613673,0.45851674121553637
A,main,2.0,0.1,1530,total_flow,0.0,1.0,0.03342050683627591,0.8993384407201098,0.15464131217455918,0.02786154724580361
A,main,2.0,0.1,1530,causal_residual,1.0,0.0,0.917058012031219,0.015700935525166878,0.15464131217455918,0.50409916378071
A,main,2.0,0.1,1530,attention_contact,0.0,1.0,0.02935030960375867,0.9034086379526269,0.15464131217455918,0.0851209722975238
A,main,2.0,0.1,1530,action_conditioned_total,0.621875,0.378125,0.6321374530135004,0.3006214945428854,0.15464131217455918,0.3280512440700869
A,main,2.0,0.1,1530,oracle_effect,1.0,0.0,0.9327589475563858,0.0,0.15464131217455918,0.4594846966546648
A,main,2.0,0.1,1555,total_flow,0.0,1.0,0.03349163393511304,0.8975264309316338,0.1533386963221901,0.027904159096348025
A,main,2.0,0.1,1555,causal_residual,1.0,0.0,0.9141902462990025,0.016827818567744336,0.1533386963221901,0.5040072160574832
A,main,2.0,0.1,1555,attention_contact,0.0,1.0,0.03234823252320623,0.8986698323435405,0.1533386963221901,0.08497875867766908
A,main,2.0,0.1,1555,action_conditioned_total,0.585,0.415,0.5975313508762101,0.3334867139905366,0.1533386963221901,0.32836815175458944
A,main,2.0,0.1,1555,oracle_effect,1.0,0.0,0.9310180648667468,0.0,0.1533386963221901,0.4594355112927225
A,main,2.0,0.1,1560,total_flow,0.0,1.0,0.03668094870602032,0.8974056289475647,0.15822532998940142,0.02809762610560044
A,main,2.0,0.1,1560,causal_residual,1.0,0.0,0.9175986048304179,0.016487972823167198,0.15822532998940142,0.5048196928137904
A,main,2.0,0.1,1560,attention_contact,0.0,1.0,0.032306221717400295,0.9017803559361846,0.15822532998940142,0.08514339779597951
A,main,2.0,0.1,1560,action_conditioned_total,0.599375,0.400625,0.6135810430465279,0.320505534607057,0.15822532998940142,0.3288221309536944
A,main,2.0,0.1,1560,oracle_effect,1.0,0.0,0.9340865776535849,0.0,0.15822532998940142,0.46038581223038255
A,main,2.0,0.1,1585,total_flow,0.0,1.0,0.034432052084640785,0.8999613474410186,0.15672853616616866,0.02788965914007625
A,main,2.0,0.1,1585,causal_residual,1.0,0.0,0.9180121186468583,0.0163812808788011,0.15672853616616866,0.5043135594822503
A,main,2.0,0.1,1585,attention_contact,0.0,1.0,0.03189065574585024,0.902502743779809,0.15672853616616866,0.08513579780397497
A,main,2.0,0.1,1585,action_conditioned_total,0.619375,0.380625,0.6322398004778838,0.3021535990477756,0.15672853616616866,0.32825464699784856
A,main,2.0,0.1,1585,oracle_effect,1.0,0.0,0.9343933995256593,0.0,0.15672853616616866,0.45949971324660527
