family,stress,level,seed,method,success_rate,distractor_rate,mean_progress,regret,ranking_margin,endpoint_error
B,leak,1.0,2800,oracle_effect,1.0,0.0,0.9346702359988605,0.0,0.15682977506164614,0.512615641706994
B,scale,0.25,2252,causal_residual,0.0,1.0,0.03427813685766683,0.9024705944605489,0.15746451847591458,0.18580027654877188
B,scale,0.25,2252,total_flow,0.0,1.0,0.0320667420311487,0.904681989287067,0.15746451847591458,0.027738646017934018
B,scale,0.25,2252,oracle_effect,1.0,0.0,0.9367487313182158,0.0,0.15746451847591458,0.513134281440116
B,scale,0.5,2255,causal_residual,0.04357142857142857,0.9564285714285714,0.0863630607332151,0.8502528069742055,0.1567561358177071,0.3081261270895935
B,scale,0.5,2255,total_flow,0.0,1.0,0.030122057367302356,0.9064938103401182,0.1567561358177071,0.027865510183883176
B,scale,0.5,2255,oracle_effect,1.0,0.0,0.9366158677074207,0.0,0.1567561358177071,0.5117877913393408
B,scale,0.75,2257,causal_residual,0.9478571428571428,0.052142857142857144,0.877611659648061,0.05402333667969178,0.1555467649267623,0.4316899476241839
B,scale,0.75,2257,total_flow,0.0,1.0,0.03336093136558806,0.8982740649621646,0.1555467649267623,0.02786115408517927
B,scale,0.75,2257,oracle_effect,1.0,0.0,0.9316349963277527,0.0,0.1555467649267623,0.5128045654994725
B,scale,1.0,2260,causal_residual,1.0,0.0,0.9135703672600924,0.01626903835903134,0.15392362729940268,0.5565166005756698
B,scale,1.0,2260,total_flow,0.0,1.0,0.03696324579728888,0.8928761598218349,0.15392362729940268,0.02784937183580437
B,scale,1.0,2260,oracle_effect,1.0,0.0,0.9298394056191237,0.0,0.15392362729940268,0.513795445741229
B,scale,1.25,2262,causal_residual,1.0,0.0,0.9184962677077451,0.014906888783366955,0.152372494051532,0.6799299517589332
B,scale,1.25,2262,total_flow,0.0,1.0,0.03709062097437883,0.8963125355167332,0.152372494051532,0.027866888974181832
B,scale,1.25,2262,oracle_effect,1.0,0.0,0.9334031564911119,0.0,0.152372494051532,0.5127068069432742
B,scale,1.5,2265,causal_residual,1.0,0.0,0.9179784265119796,0.01820139781346552,0.15791925087851746,0.8059165177117169
B,scale,1.5,2265,total_flow,0.0,1.0,0.03407365080788715,0.9021061735175581,0.15791925087851746,0.02799780624563454
B,scale,1.5,2265,oracle_effect,1.0,0.0,0.9361798243254452,0.0,0.15791925087851746,0.5136053834470594
B,leak,0.0,2750,causal_residual,1.0,0.0,0.915283907464731,0.015101105511128848,0.15269242681611275,0.5552352174312088
B,leak,0.0,2750,total_flow,0.0,1.0,0.03334239157928907,0.8970426213965708,0.15269242681611275,0.027843587705314178
B,leak,0.0,2750,oracle_effect,1.0,0.0,0.9303850129758598,0.0,0.15269242681611275,0.5119608260629166
B,leak,0.1,2760,causal_residual,1.0,0.0,0.9165879982995173,0.0213458599434244,0.15744935011396755,0.5558349192845635
B,leak,0.1,2760,total_flow,0.0,1.0,0.031847759077903486,0.9060860991650384,0.15744935011396755,0.027895841818302732
B,leak,0.1,2760,oracle_effect,1.0,0.0,0.9379338582429418,0.0,0.15744935011396755,0.5115970585513162
B,leak,0.25,2775,causal_residual,1.0,0.0,0.9056815957563061,0.024354777875008976,0.15176351361809517,0.5622927817192953
B,leak,0.25,2775,total_flow,0.0,1.0,0.03368483967304672,0.8963515339582684,0.15176351361809517,0.02790946675446252
B,leak,0.25,2775,oracle_effect,1.0,0.0,0.9300363736313151,0.0,0.15176351361809517,0.5122336826628546
B,leak,0.5,2800,causal_residual,0.9942857142857143,0.0007142857142857143,0.8952202126629212,0.039450023335939284,0.15682977506164614,0.5764799771855244
B,leak,0.5,2800,total_flow,0.0,1.0,0.03383690974078703,0.9008333262580734,0.15682977506164614,0.027993850450591995
B,leak,0.5,2800,oracle_effect,1.0,0.0,0.9346702359988605,0.0,0.15682977506164614,0.512615641706994
B,leak,0.75,2825,causal_residual,0.7128571428571429,0.08714285714285715,0.6375516788485147,0.2965309467800062,0.15612263368379622,0.5918038409938982
B,leak,0.75,2825,total_flow,0.0,1.0,0.03359725203524534,0.9004853735932756,0.15612263368379622,0.02804360414392308
B,leak,0.75,2825,oracle_effect,1.0,0.0,0.9340826256285208,0.0,0.15612263368379622,0.5132509285811111
B,leak,1.0,2850,causal_residual,0.054285714285714284,0.24785714285714286,0.04693452411899592,0.8827958602405489,0.15406084219557212,0.6075790484973634
B,leak,1.0,2850,total_flow,0.0,1.0,0.035593915908742224,0.8941364684508027,0.15406084219557212,0.027834297673226528
B,leak,1.0,2850,oracle_effect,1.0,0.0,0.929730384359545,0.0,0.15406084219557212,0.5135016502392618
B,scale,0.25,2302,causal_residual,0.0,1.0,0.03790741489924892,0.8946123844411988,0.15422980545000858,0.18552936554677477
B,scale,0.25,2302,total_flow,0.0,1.0,0.03525942469675089,0.8972603746436969,0.15422980545000858,0.02790209966481176
B,scale,0.25,2302,oracle_effect,1.0,0.0,0.9325197993404478,0.0,0.15422980545000858,0.5132419633808519
B,scale,0.5,2305,causal_residual,0.03857142857142857,0.9614285714285714,0.08366918603362684,0.8516913604617213,0.15632311052326464,0.30902777912382673
B,scale,0.5,2305,total_flow,0.0,1.0,0.033726043539509636,0.9016345029558384,0.15632311052326464,0.02807930719213658
B,scale,0.5,2305,oracle_effect,1.0,0.0,0.9353605464953483,0.0,0.15632311052326464,0.5136225354399093
B,scale,0.75,2307,causal_residual,0.935,0.065,0.8635542489000577,0.06366255880874516,0.15241291735948176,0.43057549332358996
B,scale,0.75,2307,total_flow,0.0,1.0,0.034896498228790936,0.8923203094800121,0.15241291735948176,0.02783005831911201
B,scale,0.75,2307,oracle_effect,1.0,0.0,0.927216807708803,0.0,0.15241291735948176,0.5114321504391534
B,scale,1.0,2310,causal_residual,1.0,0.0,0.9131626661066939,0.01630778076233683,0.15113629973136575,0.5541332348423894
B,scale,1.0,2310,total_flow,0.0,1.0,0.03569386729712552,0.8937765795719051,0.15113629973136575,0.027868362536484687
B,scale,1.0,2310,oracle_effect,1.0,0.0,0.9294704468690309,0.0,0.15113629973136575,0.5109337369623966
B,scale,1.25,2312,causal_residual,1.0,0.0,0.9093560209303228,0.018378778662400525,0.15531309377127372,0.6815353750833186
B,scale,1.25,2312,total_flow,0.0,1.0,0.03282710278113421,0.8949076968115891,0.15531309377127372,0.027882644740637622
B,scale,1.25,2312,oracle_effect,1.0,0.0,0.9277347995927234,0.0,0.15531309377127372,0.513351052949601
B,scale,1.5,2315,causal_residual,1.0,0.0,0.9156646567731425,0.01825710631639071,0.15847128852610698,0.8073986479197942
B,scale,1.5,2315,total_flow,0.0,1.0,0.03558491407863904,0.8983368490108943,0.15847128852610698,0.02786626402519813
B,scale,1.5,2315,oracle_effect,1.0,0.0,0.9339217630895332,0.0,0.15847128852610698,0.514413903616218
B,leak,0.0,2800,causal_residual,1.0,0.0,0.9175492144816703,0.017121021517190287,0.15682977506164614,0.5552454584694182
B,leak,0.0,2800,total_flow,0.0,1.0,0.03383690974078703,0.9008333262580734,0.15682977506164614,0.027993850450591995
B,leak,0.0,2800,oracle_effect,1.0,0.0,0.9346702359988605,0.0,0.15682977506164614,0.512615641706994
B,leak,0.1,2810,causal_residual,1.0,0.0,0.9129542777424949,0.01897746174432028,0.15737129240097653,0.5590088959947576
B,leak,0.1,2810,total_flow,0.0,1.0,0.03433437295320806,0.8975973665336071,0.15737129240097653,0.027750436345903004
B,leak,0.1,2810,oracle_effect,1.0,0.0,0.9319317394868153,0.0,0.15737129240097653,0.5143218491315216
B,leak,0.25,2825,causal_residual,1.0,0.0,0.9109293161200651,0.02315330950845595,0.15612263368379622,0.5634108945093651
B,leak,0.25,2825,total_flow,0.0,1.0,0.03359725203524534,0.9004853735932756,0.15612263368379622,0.02804360414392308
B,leak,0.25,2825,oracle_effect,1.0,0.0,0.9340826256285208,0.0,0.15612263368379622,0.5132509285811111
B,leak,0.5,2850,causal_residual,0.9921428571428571,0.002142857142857143,0.8881810262700395,0.04154935808950556,0.15406084219557212,0.5778879106754786
B,leak,0.5,2850,total_flow,0.0,1.0,0.035593915908742224,0.8941364684508027,0.15406084219557212,0.027834297673226528
B,leak,0.5,2850,oracle_effect,1.0,0.0,0.929730384359545,0.0,0.15406084219557212,0.5135016502392618
B,leak,0.75,2875,causal_residual,0.7157142857142857,0.07785714285714286,0.6388356342629343,0.292026824088544,0.1569982589032277,0.5904525199942843
B,leak,0.75,2875,total_flow,0.0,1.0,0.03236117378030898,0.8985012845711695,0.1569982589032277,0.02791513025755719
B,leak,0.75,2875,oracle_effect,1.0,0.0,0.9308624583514783,0.0,0.1569982589032277,0.5114408530644133
B,leak,1.0,2900,causal_residual,0.06142857142857143,0.24,0.054433845541264875,0.8815212989243155,0.15353347739331266,0.6075759935847257
B,leak,1.0,2900,total_flow,0.0,1.0,0.03537112663639848,0.9005840178291818,0.15353347739331266,0.027935712741632004
B,leak,1.0,2900,oracle_effect,1.0,0.0,0.9359551444655803,0.0,0.15353347739331266,0.5133571166755904
B,scale,0.25,2352,causal_residual,0.0,1.0,0.03669604122506672,0.8978821611005063,0.1543208394072681,0.18537370673952483
B,scale,0.25,2352,total_flow,0.0,1.0,0.03397491567000037,0.9006032866555727,0.1543208394072681,0.027935449781692517
B,scale,0.25,2352,oracle_effect,1.0,0.0,0.9345782023255733,0.0,0.1543208394072681,0.5134181078300043
B,scale,0.5,2355,causal_residual,0.04214285714285714,0.9578571428571429,0.08631841754131814,0.8475136089069967,0.1538721742795589,0.30868434986703747
B,scale,0.5,2355,total_flow,0.0,1.0,0.035402609492002586,0.8984294169563123,0.1538721742795589,0.02794847240445878
B,scale,0.5,2355,oracle_effect,1.0,0.0,0.9338320264483149,0.0,0.1538721742795589,0.513409401291825
B,scale,0.75,2357,causal_residual,0.92,0.08,0.8611589999005956,0.07283136302016076,0.1553306168157874,0.4322485728678391
B,scale,0.75,2357,total_flow,0.0,1.0,0.038246251476676055,0.8957441114440802,0.1553306168157874,0.027892448978943035
B,scale,0.75,2357,oracle_effect,1.0,0.0,0.9339903629207562,0.0,0.1553306168157874,0.5139088127690167
B,scale,1.0,2360,causal_residual,1.0,0.0,0.9202529315875769,0.01571182970864501,0.15573510841034469,0.5559014859163075
B,scale,1.0,2360,total_flow,0.0,1.0,0.03435441835151632,0.9016103429447057,0.15573510841034469,0.0277318005226175
B,scale,1.0,2360,oracle_effect,1.0,0.0,0.935964761296222,0.0,0.15573510841034469,0.5127575838023078
B,scale,1.25,2362,causal_residual,1.0,0.0,0.914818059551647,0.015663887843996548,0.15634400659324518,0.679143457550192
B,scale,1.25,2362,total_flow,0.0,1.0,0.031696075704595865,0.8987858716910474,0.15634400659324518,0.02783922416327118
B,scale,1.25,2362,oracle_effect,1.0,0.0,0.9304819473956435,0.0,0.15634400659324518,0.5122002426892495
B,scale,1.5,2365,causal_residual,1.0,0.0,0.91481304705277,0.016612358670155068,0.15382872416533153,0.8060210213345517
B,scale,1.5,2365,total_flow,0.0,1.0,0.03511610287764519,0.89630930284528,0.15382872416533153,0.027909596417007444
B,scale,1.5,2365,oracle_effect,1.0,0.0,0.9314254057229253,0.0,0.15382872416533153,0.5132278140258691
B,leak,0.0,2850,causal_residual,1.0,0.0,0.9131339116602258,0.016596472699319118,0.15406084219557212,0.556258268832657
B,leak,0.0,2850,total_flow,0.0,1.0,0.035593915908742224,0.8941364684508027,0.15406084219557212,0.027834297673226528
B,leak,0.0,2850,oracle_effect,1.0,0.0,0.929730384359545,0.0,0.15406084219557212,0.5135016502392618
B,leak,0.1,2860,causal_residual,1.0,0.0,0.9123942231083324,0.0187791224176787,0.15650145838410195,0.5576626726499294
B,leak,0.1,2860,total_flow,0.0,1.0,0.036230370039314355,0.8949429754866968,0.15650145838410195,0.02772011057259021
B,leak,0.1,2860,oracle_effect,1.0,0.0,0.9311733455260112,0.0,0.15650145838410195,0.5134414020269685
B,leak,0.25,2875,causal_residual,1.0,0.0,0.9061438877854754,0.024718570566003198,0.1569982589032277,0.5622262053765678
B,leak,0.25,2875,total_flow,0.0,1.0,0.03236117378030898,0.8985012845711695,0.1569982589032277,0.02791513025755719
B,leak,0.25,2875,oracle_effect,1.0,0.0,0.9308624583514783,0.0,0.1569982589032277,0.5114408530644133
B,leak,0.5,2900,causal_residual,0.9914285714285714,0.002857142857142857,0.8922220710958839,0.04373307336969649,0.15353347739331266,0.5780740562638255
B,leak,0.5,2900,total_flow,0.0,1.0,0.03537112663639848,0.9005840178291818,0.15353347739331266,0.027935712741632004
B,leak,0.5,2900,oracle_effect,1.0,0.0,0.9359551444655803,0.0,0.15353347739331266,0.5133571166755904
B,leak,0.75,2925,causal_residual,0.6992857142857143,0.08,0.6260915704925758,0.3036324473688768,0.1537092612220415,0.5915249053747692
B,leak,0.75,2925,total_flow,0.0,1.0,0.03599035950399791,0.8937336583574547,0.1537092612220415,0.02787116489076125
B,leak,0.75,2925,oracle_effect,1.0,0.0,0.9297240178614525,0.0,0.1537092612220415,0.5124010177374224
B,leak,1.0,2950,causal_residual,0.056428571428571425,0.2735714285714286,0.050095653631474155,0.8847152268147868,0.15988358442440517,0.6056591408225606
B,leak,1.0,2950,total_flow,0.0,1.0,0.03451971223856677,0.9002911682076943,0.15988358442440517,0.028009774939470437
B,leak,1.0,2950,oracle_effect,1.0,0.0,0.9348108804462611,0.0,0.15988358442440517,0.5125755251902362
B,scale,0.25,2402,causal_residual,0.0,1.0,0.033412955613398555,0.9006071011816768,0.15598787475117434,0.1847694972665928
B,scale,0.25,2402,total_flow,0.0,1.0,0.03304043245597302,0.9009796243391023,0.15598787475117434,0.027980177793902865
B,scale,0.25,2402,oracle_effect,1.0,0.0,0.9340200567950754,0.0,0.15598787475117434,0.5123982702197808
B,scale,0.5,2405,causal_residual,0.04642857142857143,0.9535714285714286,0.0939851790874995,0.8446403520818963,0.1588500541424875,0.3082271072042192
B,scale,0.5,2405,total_flow,0.0,1.0,0.03349558121819769,0.905129949951198,0.1588500541424875,0.02777437829021586
B,scale,0.5,2405,oracle_effect,1.0,0.0,0.9386255311693956,0.0,0.1588500541424875,0.5134751136973205
B,scale,0.75,2407,causal_residual,0.9328571428571428,0.06714285714285714,0.8691097377483855,0.06446609157391901,0.15497757970027648,0.4306890658065351
B,scale,0.75,2407,total_flow,0.0,1.0,0.03254345183330275,0.9010323774890016,0.15497757970027648,0.02801479038220829
B,scale,0.75,2407,oracle_effect,1.0,0.0,0.9335758293223044,0.0,0.15497757970027648,0.5114340969848596
B,scale,1.0,2410,causal_residual,1.0,0.0,0.9176768756427085,0.01420811782048768,0.1539273652628745,0.5544611525369505
B,scale,1.0,2410,total_flow,0.0,1.0,0.03456391325673453,0.8973210802064617,0.1539273652628745,0.027912564909188278
B,scale,1.0,2410,oracle_effect,1.0,0.0,0.9318849934631961,0.0,0.1539273652628745,0.5124332426915716
B,scale,1.25,2412,causal_residual,1.0,0.0,0.9156212362596107,0.015835522066345805,0.15004536397949297,0.6808082362549188
B,scale,1.25,2412,total_flow,0.0,1.0,0.03441187281304086,0.8970448855129156,0.15004536397949297,0.027891298780859736
B,scale,1.25,2412,oracle_effect,1.0,0.0,0.9314567583259564,0.0,0.15004536397949297,0.5134134529219702
B,scale,1.5,2415,causal_residual,1.0,0.0,0.91690226085748,0.017504251597145602,0.160727298019532,0.8047819202899471
B,scale,1.5,2415,total_flow,0.0,1.0,0.036445881870260474,0.897960630584365,0.160727298019532,0.027932064438421392
B,scale,1.5,2415,oracle_effect,1.0,0.0,0.9344065124546254,0.0,0.160727298019532,0.5126847682327165
B,leak,0.0,2900,causal_residual,1.0,0.0,0.9179844682830507,0.01797067618252968,0.15353347739331266,0.5566811827599393
B,leak,0.0,2900,total_flow,0.0,1.0,0.03537112663639848,0.9005840178291818,0.15353347739331266,0.027935712741632004
B,leak,0.0,2900,oracle_effect,1.0,0.0,0.9359551444655803,0.0,0.15353347739331266,0.5133571166755904
B,leak,0.1,2910,causal_residual,1.0,0.0,0.9195587460179193,0.017454331024021996,0.16291445379248667,0.5560590828165785
B,leak,0.1,2910,total_flow,0.0,1.0,0.0344005009591021,0.9026125760828394,0.16291445379248667,0.02797382254618425
B,leak,0.1,2910,oracle_effect,1.0,0.0,0.9370130770419415,0.0,0.16291445379248667,0.5116985229951786
B,leak,0.25,2925,causal_residual,1.0,0.0,0.9054526049342534,0.024271412927199282,0.1537092612220415,0.5633620775462806
B,leak,0.25,2925,total_flow,0.0,1.0,0.03599035950399791,0.8937336583574547,0.1537092612220415,0.02787116489076125
B,leak,0.25,2925,oracle_effect,1.0,0.0,0.9297240178614525,0.0,0.1537092612220415,0.5124010177374224
B,leak,0.5,2950,causal_residual,0.9892857142857143,0.0064285714285714285,0.8913688464514684,0.04344203399479253,0.15988358442440517,0.5762047746734316
B,leak,0.5,2950,total_flow,0.0,1.0,0.03451971223856677,0.9002911682076943,0.15988358442440517,0.028009774939470437
B,leak,0.5,2950,oracle_effect,1.0,0.0,0.9348108804462611,0.0,0.15988358442440517,0.5125755251902362
B,leak,0.75,2975,causal_residual,0.7078571428571429,0.08285714285714285,0.6328256316393434,0.29796852665345713,0.15411550691489947,0.5911994725766575
B,leak,0.75,2975,total_flow,0.0,1.0,0.03536348773305279,0.8954306705597477,0.15411550691489947,0.02798867402767385
B,leak,0.75,2975,oracle_effect,1.0,0.0,0.9307941582928005,0.0,0.15411550691489947,0.5126080747753688
B,leak,1.0,3000,causal_residual,0.056428571428571425,0.23857142857142857,0.04957091044892803,0.8868078356473659,0.15843515848585354,0.6063968374774925
B,leak,1.0,3000,total_flow,0.0,1.0,0.030332442376322034,0.9060463037199719,0.15843515848585354,0.02812298940168088
B,leak,1.0,3000,oracle_effect,1.0,0.0,0.936378746096294,0.0,0.15843515848585354,0.5121698357467411
B,scale,0.25,2452,causal_residual,0.0,1.0,0.036566797947958384,0.8909249548216173,0.15128209123402514,0.18545485909737688
B,scale,0.25,2452,total_flow,0.0,1.0,0.033579739911697326,0.8939120128578784,0.15128209123402514,0.02787492660205876
B,scale,0.25,2452,oracle_effect,1.0,0.0,0.9274917527695754,0.0,0.15128209123402514,0.5120863888003336
B,scale,0.5,2455,causal_residual,0.03571428571428571,0.9642857142857143,0.08052765027540998,0.8513406708000927,0.154172205892827,0.3087839860328384
B,scale,0.5,2455,total_flow,0.0,1.0,0.03761488053822847,0.8942534405372741,0.154172205892827,0.02805321190913313
B,scale,0.5,2455,oracle_effect,1.0,0.0,0.9318683210755027,0.0,0.154172205892827,0.5141899991596526
B,scale,0.75,2457,causal_residual,0.935,0.065,0.8684863804345748,0.06310818363833878,0.15431034207171276,0.4318387935907411
B,scale,0.75,2457,total_flow,0.0,1.0,0.034356089504114694,0.8972384745687987,0.15431034207171276,0.027867888527431554
B,scale,0.75,2457,oracle_effect,1.0,0.0,0.9315945640729134,0.0,0.15431034207171276,0.5126325398114139
B,scale,1.0,2460,causal_residual,1.0,0.0,0.9171812594950035,0.015631009813549465,0.15652056727388375,0.5561969699245555
B,scale,1.0,2460,total_flow,0.0,1.0,0.035701721643293605,0.8971105476652594,0.15652056727388375,0.028002786876879814
B,scale,1.0,2460,oracle_effect,1.0,0.0,0.932812269308553,0.0,0.15652056727388375,0.5132677534918424
B,scale,1.25,2462,causal_residual,1.0,0.0,0.9193450647147352,0.01656730527066547,0.15711733475425171,0.6800494175491298
B,scale,1.25,2462,total_flow,0.0,1.0,0.0341787990921337,0.901733570893267,0.15711733475425171,0.027964504135698877
B,scale,1.25,2462,oracle_effect,1.0,0.0,0.9359123699854006,0.0,0.15711733475425171,0.5125885406489876
B,scale,1.5,2465,causal_residual,1.0,0.0,0.9120501035292341,0.017578183452422808,0.1555709110659354,0.804955145275818
B,scale,1.5,2465,total_flow,0.0,1.0,0.03595977312860812,0.8936685138530486,0.1555709110659354,0.028009907227598434
B,scale,1.5,2465,oracle_effect,1.0,0.0,0.9296282869816569,0.0,0.1555709110659354,0.5128480593152839
B,leak,0.0,2950,causal_residual,1.0,0.0,0.9174403100641062,0.01737057038215483,0.15988358442440517,0.5550047594376318
B,leak,0.0,2950,total_flow,0.0,1.0,0.03451971223856677,0.9002911682076943,0.15988358442440517,0.028009774939470437
B,leak,0.0,2950,oracle_effect,1.0,0.0,0.9348108804462611,0.0,0.15988358442440517,0.5125755251902362
B,leak,0.1,2960,causal_residual,1.0,0.0,0.9159195192389242,0.018728031811706906,0.1561055536506315,0.5584321424701738
B,leak,0.1,2960,total_flow,0.0,1.0,0.03556766906963235,0.8990798819809986,0.1561055536506315,0.027874573216410275
B,leak,0.1,2960,oracle_effect,1.0,0.0,0.934647551050631,0.0,0.1561055536506315,0.5141845971914227
B,leak,0.25,2975,causal_residual,1.0,0.0,0.9067001583100887,0.024093999982711764,0.15411550691489947,0.5630070975204674
B,leak,0.25,2975,total_flow,0.0,1.0,0.03536348773305279,0.8954306705597477,0.15411550691489947,0.02798867402767385
B,leak,0.25,2975,oracle_effect,1.0,0.0,0.9307941582928005,0.0,0.15411550691489947,0.5126080747753688
B,leak,0.5,3000,causal_residual,0.9957142857142857,0.0014285714285714286,0.8998662284995419,0.03651251759675209,0.15843515848585354,0.5769759214018316
B,leak,0.5,3000,total_flow,0.0,1.0,0.030332442376322034,0.9060463037199719,0.15843515848585354,0.02812298940168088
B,leak,0.5,3000,oracle_effect,1.0,0.0,0.936378746096294,0.0,0.15843515848585354,0.5121698357467411
B,leak,0.75,3025,causal_residual,0.7171428571428572,0.07857142857142857,0.6460986919303655,0.28672596933163846,0.15479054003861512,0.5920478698437973
B,leak,0.75,3025,total_flow,0.0,1.0,0.03359407827241959,0.8992305829895845,0.15479054003861512,0.02795759033675471
B,leak,0.75,3025,oracle_effect,1.0,0.0,0.9328246612620039,0.0,0.15479054003861512,0.5134398668986291
B,leak,1.0,3050,causal_residual,0.055,0.23642857142857143,0.04606239257659913,0.8896044759094317,0.15779678863558202,0.6062555510799945
B,leak,1.0,3050,total_flow,0.0,1.0,0.03184519229000848,0.9038216761960225,0.15779678863558202,0.027980064509341217
B,leak,1.0,3050,oracle_effect,1.0,0.0,0.9356668684860308,0.0,0.15779678863558202,0.5123426655461037
