family,overlap,occlusion,seed,method,success_rate,distractor_rate,mean_progress,regret,ranking_margin,endpoint_error
C,0.5,0.25,3715,causal_residual,0.9358333333333333,0.06166666666666667,0.8621250790692038,0.013043546026100996,0.25966022463235905,0.6844757731026299
C,0.5,0.25,3715,attention_contact,0.7475,0.10583333333333333,0.6925880790021073,0.18258054609319754,0.25966022463235905,0.0872841650555343
C,0.5,0.25,3715,oracle_effect,0.9425,0.058333333333333334,0.8751686250953048,0.0,0.25966022463235905,0.6435128871324948
C,0.5,0.5,3725,total_flow,0.5033333333333333,0.2475,0.5336612248704969,0.21355671690111316,0.28667970293340994,0.027854898833025377
C,0.5,0.5,3725,causal_residual,0.7466666666666667,0.22833333333333333,0.7310027951299082,0.016215146641702004,0.28667970293340994,0.6842341291950508
C,0.5,0.5,3725,attention_contact,0.535,0.1275,0.5422922963928859,0.20492564537872424,0.28667970293340994,0.0872068409876748
C,0.5,0.5,3725,oracle_effect,0.7558333333333334,0.24583333333333332,0.7472179417716102,0.0,0.28667970293340994,0.6437707350884461
C,0.75,0.0,3707,total_flow,0.9966666666666667,0.0033333333333333335,0.8649519992758337,0.0710645949938042,0.15775056931569087,0.028032645690716677
C,0.75,0.0,3707,causal_residual,0.9983333333333333,0.0016666666666666668,0.9188423802608454,0.017174214008792474,0.15775056931569087,0.7503018025994845
C,0.75,0.0,3707,attention_contact,0.9983333333333333,0.0016666666666666668,0.866868121497356,0.06914847277228181,0.15775056931569087,0.08717307594758655
C,0.75,0.0,3707,oracle_effect,1.0,0.0,0.9360165942696377,0.0,0.15775056931569087,0.7107497842701055
C,0.75,0.25,3717,total_flow,0.7933333333333333,0.0125,0.7222989794324154,0.13905680952101065,0.2634787325936985,0.02790017955838647
C,0.75,0.25,3717,causal_residual,0.9116666666666666,0.08583333333333333,0.8463585818491036,0.014997207104322433,0.2634787325936985,0.7501314237153283
C,0.75,0.25,3717,attention_contact,0.7941666666666667,0.004166666666666667,0.7217326526706656,0.1396231362827604,0.2634787325936985,0.08754624442269186
C,0.75,0.25,3717,oracle_effect,0.9208333333333333,0.08333333333333333,0.8613557889534259,0.0,0.2634787325936985,0.7108502470673361
C,0.75,0.5,3727,total_flow,0.5858333333333333,0.025,0.582632093232159,0.18880584056133054,0.2864005581862749,0.027891367880929423
C,0.75,0.5,3727,causal_residual,0.7683333333333333,0.225,0.7555933070892968,0.015844626704192944,0.2864005581862749,0.7511103751705752
C,0.75,0.5,3727,attention_contact,0.59,0.0075,0.5839818608120203,0.18745607298146932,0.2864005581862749,0.08748044262206525
C,0.75,0.5,3727,oracle_effect,0.775,0.23416666666666666,0.7714379337934897,0.0,0.2864005581862749,0.7110046262638625
C,1.0,0.0,3710,total_flow,1.0,0.0,0.8790513071165954,0.05088207252628869,0.15073125856684955,0.02774933602251429
C,1.0,0.0,3710,causal_residual,1.0,0.0,0.9161641314937041,0.013769248149180164,0.15073125856684955,0.814336530759653
C,1.0,0.0,3710,attention_contact,1.0,0.0,0.8799271867115845,0.05000619293129962,0.15073125856684955,0.08705886804623603
C,1.0,0.0,3710,oracle_effect,1.0,0.0,0.9299333796428843,0.0,0.15073125856684955,0.7738921916590131
C,1.0,0.25,3720,total_flow,0.8908333333333334,0.0,0.7942016990033856,0.06724813347663544,0.24651029384862075,0.02783787624281713
C,1.0,0.25,3720,causal_residual,0.9266666666666666,0.07416666666666667,0.8445713110773797,0.016878521402641303,0.24651029384862075,0.8188478248538071
C,1.0,0.25,3720,attention_contact,0.8933333333333333,0.0,0.7962009320349328,0.06524890044508817,0.24651029384862075,0.08707698215227945
C,1.0,0.25,3720,oracle_effect,0.9383333333333334,0.06666666666666667,0.861449832480021,0.0,0.24651029384862075,0.779161502605528
C,1.0,0.5,3730,total_flow,0.6833333333333333,0.0,0.6547584421841883,0.1059988247585947,0.2594163287942869,0.027815851584233258
C,1.0,0.5,3730,causal_residual,0.7333333333333333,0.2625,0.7420644428240716,0.018692824118711454,0.2594163287942869,0.8168494139906738
C,1.0,0.5,3730,attention_contact,0.685,0.0,0.6552814649678943,0.10547580197488872,0.2594163287942869,0.0872840933889903
C,1.0,0.5,3730,oracle_effect,0.7433333333333333,0.2683333333333333,0.760757266942783,0.0,0.2594163287942869,0.7766370804586328
C,0.0,0.0,3800,total_flow,0.0,1.0,0.0392394716883605,0.8949790798000311,0.1551705356841806,0.027855513612346727
C,0.0,0.0,3800,causal_residual,1.0,0.0,0.9188150503631676,0.015403501125224267,0.1551705356841806,0.5555231532741803
C,0.0,0.0,3800,attention_contact,0.0,1.0,0.03576020973868595,0.8984583417497058,0.1551705356841806,0.08662808475229385
C,0.0,0.0,3800,oracle_effect,1.0,0.0,0.9342185514883916,0.0,0.1551705356841806,0.5134101616822084
C,0.0,0.25,3810,total_flow,0.0,1.0,0.03363034104108078,0.8228943091334372,0.33785589142004396,0.027950424148763656
C,0.0,0.25,3810,causal_residual,0.9308333333333333,0.013333333333333334,0.8416775071965041,0.01484714297801381,0.33785589142004396,0.5562440281961281
C,0.0,0.25,3810,attention_contact,0.0,1.0,0.03192770940871481,0.8245969407658031,0.33785589142004396,0.08783756652857225
C,0.0,0.25,3810,oracle_effect,0.9308333333333333,0.0125,0.8565246501745178,0.0,0.33785589142004396,0.5131275587779924
C,0.0,0.5,3820,total_flow,0.0,1.0,0.03161108866803562,0.6954965065918547,0.40163067664432295,0.027884302719299436
C,0.0,0.5,3820,causal_residual,0.7591666666666667,0.055,0.7024618405329306,0.024645754726959655,0.40163067664432295,0.5546216550938589
C,0.0,0.5,3820,attention_contact,0.0,1.0,0.029717068763583245,0.6973905264963071,0.40163067664432295,0.08697386027152412
C,0.0,0.5,3820,oracle_effect,0.7608333333333334,0.028333333333333332,0.7271075952598903,0.0,0.40163067664432295,0.5117241985696368
C,0.25,0.0,3802,total_flow,0.455,0.5483333333333333,0.4713614215799434,0.460265991778726,0.1526610506894883,0.027902244706914724
C,0.25,0.0,3802,causal_residual,0.9983333333333333,0.0016666666666666668,0.9153624995080926,0.01626491385057695,0.1526610506894883,0.6194224501020666
C,0.25,0.0,3802,attention_contact,0.5675,0.43416666666666665,0.5498532898825226,0.3817741234761467,0.1526610506894883,0.08732841584361485
C,0.25,0.0,3802,oracle_effect,1.0,0.0,0.9316274133586694,0.0,0.1526610506894883,0.578259684336371
C,0.25,0.25,3812,total_flow,0.335,0.6425,0.39255271777946965,0.4698503233557583,0.28287757064929375,0.027777065284911445
C,0.25,0.25,3812,causal_residual,0.9383333333333334,0.04583333333333333,0.8495561947048598,0.012846846430368188,0.28287757064929375,0.6156212142776335
C,0.25,0.25,3812,attention_contact,0.4116666666666667,0.5225,0.4423466269712026,0.4200564141640254,0.28287757064929375,0.08674003988657361
C,0.25,0.25,3812,oracle_effect,0.94,0.049166666666666664,0.8624030411352279,0.0,0.28287757064929375,0.574692786270131
C,0.25,0.5,3822,total_flow,0.2275,0.7033333333333334,0.31647228925743626,0.42554944221040725,0.3249434556986385,0.027947329688199338
C,0.25,0.5,3822,causal_residual,0.7525,0.17333333333333334,0.7229446589300973,0.019077072537746265,0.3249434556986385,0.6175965438148201
C,0.25,0.5,3822,attention_contact,0.2708333333333333,0.57,0.3353183128395447,0.40670341862829884,0.3249434556986385,0.08767124003070433
C,0.25,0.5,3822,oracle_effect,0.755,0.2,0.7420217314678436,0.0,0.3249434556986385,0.5763265201068318
C,0.5,0.0,3805,total_flow,0.8983333333333333,0.10166666666666667,0.7986784595175132,0.1378112035391203,0.16045442131255622,0.027724730431210376
C,0.5,0.0,3805,causal_residual,1.0,0.0,0.9190037841485389,0.01748587890809455,0.16045442131255622,0.6825422943399698
C,0.5,0.0,3805,attention_contact,0.9333333333333333,0.06666666666666667,0.8218183306218382,0.11467133243479519,0.16045442131255622,0.08716889390016402
C,0.5,0.0,3805,oracle_effect,1.0,0.0,0.9364896630566335,0.0,0.16045442131255622,0.6417949684769211
C,0.5,0.25,3815,total_flow,0.6966666666666667,0.1725,0.6519971138580526,0.22305183283296467,0.2746218354569059,0.02781857310245774
C,0.5,0.25,3815,causal_residual,0.9358333333333333,0.06333333333333334,0.8617773794097965,0.013271567281220894,0.2746218354569059,0.6874864264153147
C,0.5,0.25,3815,attention_contact,0.7275,0.0975,0.6719831039011398,0.20306584278987755,0.2746218354569059,0.08762333025142775
C,0.5,0.25,3815,oracle_effect,0.9391666666666667,0.06166666666666667,0.8750489466910172,0.0,0.2746218354569059,0.647251584723063
C,0.5,0.5,3825,total_flow,0.48833333333333334,0.24,0.5252407743780969,0.2276357250105544,0.28629917158121937,0.027933164804220804
C,0.5,0.5,3825,causal_residual,0.7408333333333333,0.23083333333333333,0.7363028220116934,0.016573677376957828,0.28629917158121937,0.68180822771947
C,0.5,0.5,3825,attention_contact,0.5075,0.1375,0.5329203122785414,0.21995618711010986,0.28629917158121937,0.08737458555348816
C,0.5,0.5,3825,oracle_effect,0.745,0.255,0.7528764993886513,0.0,0.28629917158121937,0.6413864772866463
C,0.75,0.0,3807,total_flow,0.9966666666666667,0.0033333333333333335,0.8684081341191707,0.06513196795531989,0.15391382326781478,0.02796174560751141
C,0.75,0.0,3807,causal_residual,1.0,0.0,0.914263925450709,0.019276176623781623,0.15391382326781478,0.750147847403003
C,0.75,0.0,3807,attention_contact,0.9983333333333333,0.0016666666666666668,0.8692795155807002,0.06426058649379059,0.15391382326781478,0.08673310541414714
C,0.75,0.0,3807,oracle_effect,1.0,0.0,0.9335401020744905,0.0,0.15391382326781478,0.7106568010728228
C,0.75,0.25,3817,total_flow,0.7991666666666667,0.014166666666666666,0.7229796566055126,0.1417449910135069,0.25837248705315063,0.027908292950090948
C,0.75,0.25,3817,causal_residual,0.9316666666666666,0.0625,0.8511773555360644,0.013547292082954883,0.25837248705315063,0.749486592532776
C,0.75,0.25,3817,attention_contact,0.8075,0.005,0.7264883138757475,0.13823633374327182,0.25837248705315063,0.08699596189254373
C,0.75,0.25,3817,oracle_effect,0.9375,0.06416666666666666,0.8647246476190195,0.0,0.25837248705315063,0.7097082642958757
C,0.75,0.5,3827,total_flow,0.5933333333333334,0.024166666666666666,0.581836626409761,0.17879264292436853,0.2690521277264635,0.027957799352930794
C,0.75,0.5,3827,causal_residual,0.755,0.24166666666666667,0.7418795724611525,0.018749696872977034,0.2690521277264635,0.7487035841245335
C,0.75,0.5,3827,attention_contact,0.5966666666666667,0.0125,0.585126058626508,0.1755032107076215,0.2690521277264635,0.08731060642991978
C,0.75,0.5,3827,oracle_effect,0.765,0.24833333333333332,0.7606292693341296,0.0,0.2690521277264635,0.7085519502536137
C,1.0,0.0,3810,total_flow,1.0,0.0,0.8804607478513553,0.05217356959743612,0.15254813639867867,0.027913263914991795
C,1.0,0.0,3810,causal_residual,0.9975,0.0025,0.9166494142794888,0.015984903169302667,0.15254813639867867,0.8179191703986419
C,1.0,0.0,3810,attention_contact,1.0,0.0,0.8790865105866927,0.05354780686209884,0.15254813639867867,0.08764147649379933
C,1.0,0.0,3810,oracle_effect,1.0,0.0,0.9326343174487917,0.0,0.15254813639867867,0.7775970329759098
C,1.0,0.25,3820,total_flow,0.8891666666666667,0.0,0.7982963312166014,0.07389580912264047,0.2635105333570191,0.027852447307908364
C,1.0,0.25,3820,causal_residual,0.9275,0.07333333333333333,0.8571945588039894,0.01499758153525244,0.2635105333570191,0.8152267341783879
C,1.0,0.25,3820,attention_contact,0.89,0.0,0.7995228626408698,0.07266927769837207,0.2635105333570191,0.0866986788352709
C,1.0,0.25,3820,oracle_effect,0.9408333333333333,0.06416666666666666,0.8721921403392418,0.0,0.2635105333570191,0.7751282082945896
C,1.0,0.5,3830,total_flow,0.6883333333333334,0.0,0.6504194254956784,0.1013013554667868,0.264840071098755,0.028148757172189544
C,1.0,0.5,3830,causal_residual,0.7275,0.2783333333333333,0.7297555281564329,0.02196525280603241,0.264840071098755,0.8199971057567859
C,1.0,0.5,3830,attention_contact,0.6816666666666666,0.0,0.6473031106430294,0.10441767031943595,0.264840071098755,0.08735431915284932
C,1.0,0.5,3830,oracle_effect,0.7491666666666666,0.2683333333333333,0.7517207809624653,0.0,0.264840071098755,0.7792285171459474
C,0.0,0.0,3900,total_flow,0.0,1.0,0.035118806373624994,0.8951680736320723,0.14991742064878172,0.027854918127846046
C,0.0,0.0,3900,causal_residual,1.0,0.0,0.9139934591611856,0.01629342084451188,0.14991742064878172,0.5546591589980105
C,0.0,0.0,3900,attention_contact,0.0,1.0,0.03164994286382289,0.8986369371418745,0.14991742064878172,0.08641725472992294
C,0.0,0.0,3900,oracle_effect,1.0,0.0,0.9302868800056975,0.0,0.14991742064878172,0.5126078680316298
C,0.0,0.25,3910,total_flow,0.0,1.0,0.03669087448190739,0.81988663626689,0.34186368649096627,0.027924668710592234
C,0.0,0.25,3910,causal_residual,0.9283333333333333,0.014166666666666666,0.8430532635264862,0.013524247222311214,0.34186368649096627,0.5578278443415194
C,0.0,0.25,3910,attention_contact,0.0,1.0,0.033211678900652124,0.8233658318481453,0.34186368649096627,0.08738300538092118
C,0.0,0.25,3910,oracle_effect,0.9283333333333333,0.009166666666666667,0.8565775107487974,0.0,0.34186368649096627,0.5145297727812
C,0.0,0.5,3920,total_flow,0.0,1.0,0.0352947762247197,0.6779872800997828,0.3973251013358942,0.027945636438150664
C,0.0,0.5,3920,causal_residual,0.7433333333333333,0.05416666666666667,0.6870656195979014,0.026216436726601188,0.3973251013358942,0.5561550982347588
C,0.0,0.5,3920,attention_contact,0.0,1.0,0.03359153826913582,0.6796905180553667,0.3973251013358942,0.0869207307898939
C,0.0,0.5,3920,oracle_effect,0.7433333333333333,0.024166666666666666,0.7132820563245025,0.0,0.3973251013358942,0.5135664029239271
C,0.25,0.0,3902,total_flow,0.4225,0.5791666666666667,0.4461531712790905,0.4846464537210217,0.1536598037542128,0.027789411632421233
C,0.25,0.0,3902,causal_residual,1.0,0.0,0.9129739352045578,0.017825689795554142,0.1536598037542128,0.6168041210222487
C,0.25,0.0,3902,attention_contact,0.5316666666666666,0.4691666666666667,0.5210907098720782,0.409708915128034,0.1536598037542128,0.08731496240839157
C,0.25,0.0,3902,oracle_effect,1.0,0.0,0.9307996250001122,0.0,0.1536598037542128,0.5758018214798886
C,0.25,0.25,3912,total_flow,0.355,0.6158333333333333,0.4051494230501364,0.456072443416439,0.2929294170712989,0.027910439582762507
C,0.25,0.25,3912,causal_residual,0.935,0.04583333333333333,0.8482837432031762,0.012938123263399229,0.2929294170712989,0.6177179389046049
C,0.25,0.25,3912,attention_contact,0.43666666666666665,0.49666666666666665,0.45900431538736425,0.4022175510792112,0.2929294170712989,0.08734691965804088
C,0.25,0.25,3912,oracle_effect,0.9366666666666666,0.04833333333333333,0.8612218664665754,0.0,0.2929294170712989,0.5766560868276459
C,0.25,0.5,3922,total_flow,0.22916666666666666,0.7008333333333333,0.32838677558689144,0.4168672305234978,0.32199872396893947,0.028002183984308437
C,0.25,0.5,3922,causal_residual,0.7458333333333333,0.19416666666666665,0.7271300426417044,0.018123963468684796,0.32199872396893947,0.6191303964199762
C,0.25,0.5,3922,attention_contact,0.2791666666666667,0.56,0.35702919429278607,0.3882248118176032,0.32199872396893947,0.08680292817642588
C,0.25,0.5,3922,oracle_effect,0.7525,0.20333333333333334,0.7452540061103893,0.0,0.32199872396893947,0.5777812629286836
C,0.5,0.0,3905,total_flow,0.8983333333333333,0.10333333333333333,0.7984277964137395,0.1391721703104748,0.1614001158720693,0.02804594353195627
C,0.5,0.0,3905,causal_residual,1.0,0.0,0.9218615188634931,0.015738447860721275,0.1614001158720693,0.684825400861787
C,0.5,0.0,3905,attention_contact,0.9291666666666667,0.07166666666666667,0.8185710896729964,0.11902887705121794,0.1614001158720693,0.0866241562456952
C,0.5,0.0,3905,oracle_effect,1.0,0.0,0.9375999667242144,0.0,0.1614001158720693,0.6447059560959807
C,0.5,0.25,3915,total_flow,0.7225,0.15333333333333332,0.6794548819660807,0.1915465477442253,0.2658106598608552,0.027986872118022876
C,0.5,0.25,3915,causal_residual,0.9358333333333333,0.058333333333333334,0.8577109549409588,0.013290474769347123,0.2658106598608552,0.685120541203992
C,0.5,0.25,3915,attention_contact,0.7425,0.09916666666666667,0.6888316002891736,0.18216982942113227,0.2658106598608552,0.08712435505658693
C,0.5,0.25,3915,oracle_effect,0.9425,0.0575,0.8710014297103059,0.0,0.2658106598608552,0.6448574509511809
C,0.5,0.5,3925,total_flow,0.5083333333333333,0.24166666666666667,0.5373304671095331,0.21400794981293197,0.286552137473515,0.027949882682751486
C,0.5,0.5,3925,causal_residual,0.7516666666666667,0.22166666666666668,0.733369358288445,0.01796905863402017,0.286552137473515,0.6854348881870097
C,0.5,0.5,3925,attention_contact,0.5316666666666666,0.12833333333333333,0.5438442244836555,0.2074941924388095,0.286552137473515,0.08715296269740078
C,0.5,0.5,3925,oracle_effect,0.7575,0.23916666666666667,0.7513384169224651,0.0,0.286552137473515,0.6449350758243263
C,0.75,0.0,3907,total_flow,0.9941666666666666,0.005833333333333334,0.8622257452514477,0.06851521031461014,0.15064035585902816,0.02797773298624011
C,0.75,0.0,3907,causal_residual,0.9991666666666666,0.0008333333333333334,0.9140016991921159,0.016739256373942062,0.15064035585902816,0.7505797147580823
C,0.75,0.0,3907,attention_contact,0.9975,0.0025,0.8646292892989451,0.06611166626711254,0.15064035585902816,0.08698125332885918
C,0.75,0.0,3907,oracle_effect,1.0,0.0,0.9307409555660577,0.0,0.15064035585902816,0.7100981740262966
C,0.75,0.25,3917,total_flow,0.8225,0.010833333333333334,0.7447924875353129,0.13095228753707125,0.2676966476328573,0.02789650885815605
C,0.75,0.25,3917,causal_residual,0.9475,0.0525,0.8631256223593008,0.012619152713083599,0.2676966476328573,0.7544339406224772
C,0.75,0.25,3917,attention_contact,0.8266666666666667,0.0033333333333333335,0.7475997880798754,0.1281449869925088,0.2676966476328573,0.08692268366842251
C,0.75,0.25,3917,oracle_effect,0.9525,0.05,0.8757447750723842,0.0,0.2676966476328573,0.7139351603364827
C,0.75,0.5,3927,total_flow,0.5808333333333333,0.024166666666666666,0.5777313662002632,0.18594972899051812,0.2779185978320415,0.027940407471652204
C,0.75,0.5,3927,causal_residual,0.745,0.24416666666666667,0.7436635816895552,0.020017513501226217,0.2779185978320415,0.7494675119741867
C,0.75,0.5,3927,attention_contact,0.5883333333333334,0.01,0.5818229837738822,0.1818581114168992,0.2779185978320415,0.0866665601501861
C,0.75,0.5,3927,oracle_effect,0.755,0.24666666666666667,0.7636810951907813,0.0,0.2779185978320415,0.7091572637727908
C,1.0,0.0,3910,total_flow,1.0,0.0,0.8880375314982706,0.047831140598337395,0.1588480962172609,0.027892025783131102
C,1.0,0.0,3910,causal_residual,0.9991666666666666,0.0008333333333333334,0.9180663589088269,0.017802313187780992,0.1588480962172609,0.8200399970203336
C,1.0,0.0,3910,attention_contact,1.0,0.0,0.8859361602476148,0.04993251184899311,0.1588480962172609,0.08725338585055932
C,1.0,0.0,3910,oracle_effect,1.0,0.0,0.935868672096608,0.0,0.1588480962172609,0.7798877337898161
C,1.0,0.25,3920,total_flow,0.9083333333333333,0.0,0.8087758317989514,0.06793984519411583,0.26133192716142306,0.027946484908974487
C,1.0,0.25,3920,causal_residual,0.9441666666666667,0.0575,0.8633293412428243,0.013386335750242874,0.26133192716142306,0.8180806342614285
C,1.0,0.25,3920,attention_contact,0.9083333333333333,0.0,0.8079670376678273,0.06874863932523993,0.26133192716142306,0.08668539137878913
C,1.0,0.25,3920,oracle_effect,0.95,0.0525,0.8767156769930673,0.0,0.26133192716142306,0.7781949108964088
C,1.0,0.5,3930,total_flow,0.6708333333333333,0.0,0.6367190091927514,0.11280141890524466,0.258752581536979,0.02778658988603993
C,1.0,0.5,3930,causal_residual,0.7283333333333334,0.2733333333333333,0.7304793623267453,0.01904106577125077,0.258752581536979,0.8185631404601633
C,1.0,0.5,3930,attention_contact,0.6708333333333333,0.0,0.6364884098984568,0.11303201819953922,0.258752581536979,0.0869662447256653
C,1.0,0.5,3930,oracle_effect,0.7433333333333333,0.27166666666666667,0.749520428097996,0.0,0.258752581536979,0.7784359008405898
