family,field,seed,method,success_rate,distractor_rate,mean_progress,regret,ranking_margin,endpoint_error
D,none,4000,total_flow,0.0,1.0,0.04034199917224901,0.8893986772622517,0.15394159741529692,0.027940643234491674
D,none,4000,global_removed,0.0,1.0,0.04034199917224901,0.8893986772622517,0.15394159741529692,0.39452504229238056
D,none,4000,causal_residual,1.0,0.0,0.9133632012566073,0.01637747517789347,0.15394159741529692,0.4144984596232522
D,none,4000,oracle_effect,1.0,0.0,0.9297406764345006,0.0,0.15394159741529692,0.3703336251040529
D,conveyor,4001,total_flow,0.0,1.0,0.03947248227994685,0.8917600197075425,0.15368827866673487,0.027981648317155904
D,conveyor,4001,global_removed,0.0,1.0,0.03947248227994685,0.8917600197075425,0.15368827866673487,1.1943032059133778
D,conveyor,4001,causal_residual,1.0,0.0,0.9150911744272605,0.01614132756022875,0.15368827866673487,1.1442933000123983
D,conveyor,4001,oracle_effect,1.0,0.0,0.9312325019874892,0.0,0.15368827866673487,1.1444721249770071
D,ego_motion,4002,total_flow,0.0,1.0,0.042238369390025864,0.8903741019583074,0.15688473878500714,0.027888921080392384
D,ego_motion,4002,global_removed,0.0,1.0,0.042238369390025864,0.8903741019583074,0.15688473878500714,1.5934824179427847
D,ego_motion,4002,causal_residual,1.0,0.0,0.9159670446052541,0.01664542674307912,0.15688473878500714,1.5435375113308087
D,ego_motion,4002,oracle_effect,1.0,0.0,0.9326124713483331,0.0,0.15688473878500714,1.5434454830487656
D,smooth_local,4003,total_flow,0.0007142857142857143,0.9992857142857143,0.024168256911845022,0.9112125905571106,0.15967451837592606,0.028078738820533772
D,smooth_local,4003,global_removed,0.0007142857142857143,0.9992857142857143,0.024168256911845022,0.9112125905571106,0.15967451837592606,1.5941602337350442
D,smooth_local,4003,causal_residual,1.0,0.0,0.9204298447605751,0.014951002708380616,0.15967451837592606,1.5444681690252935
D,smooth_local,4003,oracle_effect,1.0,0.0,0.9353808474689556,0.0,0.15967451837592606,1.5441258944676526
D,none,4020,total_flow,0.0,1.0,0.04613417878874531,0.8857228552416404,0.15169679515186113,0.027877340450629274
D,none,4020,global_removed,0.0,1.0,0.04613417878874531,0.8857228552416404,0.15169679515186113,0.39455497114123966
D,none,4020,causal_residual,1.0,0.0,0.9143303188340828,0.01752671519630306,0.15169679515186113,0.4138296352795987
D,none,4020,oracle_effect,1.0,0.0,0.9318570340303857,0.0,0.15169679515186113,0.37014721748556567
D,conveyor,4021,total_flow,0.0,1.0,0.04230275891639438,0.8894163843019686,0.155237452659457,0.027846665784853945
D,conveyor,4021,global_removed,0.0,1.0,0.04230275891639438,0.8894163843019686,0.155237452659457,1.1950950398430527
D,conveyor,4021,causal_residual,1.0,0.0,0.915377661184513,0.01634148203384988,0.155237452659457,1.144287405539504
D,conveyor,4021,oracle_effect,1.0,0.0,0.9317191432183631,0.0,0.155237452659457,1.1443361969048202
D,ego_motion,4022,total_flow,0.0,1.0,0.04390743090233942,0.8869829144921534,0.1527663452200343,0.027886502760029228
D,ego_motion,4022,global_removed,0.0,1.0,0.04390743090233942,0.8869829144921534,0.1527663452200343,1.5941884292116832
D,ego_motion,4022,causal_residual,1.0,0.0,0.9154614240230107,0.015428921371482246,0.1527663452200343,1.5425081087474042
D,ego_motion,4022,oracle_effect,1.0,0.0,0.9308903453944929,0.0,0.1527663452200343,1.5432498590087085
D,smooth_local,4023,total_flow,0.0014285714285714286,0.9985714285714286,0.026407085208870848,0.9091710329018461,0.162832524465618,0.02806382946626675
D,smooth_local,4023,global_removed,0.0014285714285714286,0.9985714285714286,0.026407085208870848,0.9091710329018461,0.162832524465618,1.5943253050130861
D,smooth_local,4023,causal_residual,1.0,0.0,0.9195394987758264,0.016038619334890605,0.162832524465618,1.5440340933949341
D,smooth_local,4023,oracle_effect,1.0,0.0,0.9355781181107169,0.0,0.162832524465618,1.5446559157366955
D,none,4040,total_flow,0.0,1.0,0.04483344685143511,0.8893509768035742,0.15914669539354817,0.028073416472656793
D,none,4040,global_removed,0.0,1.0,0.04483344685143511,0.8893509768035742,0.15914669539354817,0.3939285324995889
D,none,4040,causal_residual,1.0,0.0,0.9171811566739851,0.017003266981024317,0.15914669539354817,0.4135267401474449
D,none,4040,oracle_effect,1.0,0.0,0.9341844236550095,0.0,0.15914669539354817,0.36948074384448537
D,conveyor,4041,total_flow,0.0,1.0,0.044277449342299796,0.8846129590693506,0.14710648022921177,0.02785987308370568
D,conveyor,4041,global_removed,0.0,1.0,0.044277449342299796,0.8846129590693506,0.14710648022921177,1.1955705376094519
D,conveyor,4041,causal_residual,1.0,0.0,0.9134508985163146,0.015439509895335633,0.14710648022921177,1.145300052003316
D,conveyor,4041,oracle_effect,1.0,0.0,0.9288904084116502,0.0,0.14710648022921177,1.1448952729672002
D,ego_motion,4042,total_flow,0.0,1.0,0.041703487407859056,0.8886498000382166,0.15155206854824188,0.02782844883089352
D,ego_motion,4042,global_removed,0.0,1.0,0.041703487407859056,0.8886498000382166,0.15155206854824188,1.5935847866063084
D,ego_motion,4042,causal_residual,1.0,0.0,0.9132063754978181,0.017146911948257564,0.15155206854824188,1.5440643309884456
D,ego_motion,4042,oracle_effect,1.0,0.0,0.9303532874460757,0.0,0.15155206854824188,1.543397889222684
D,smooth_local,4043,total_flow,0.0007142857142857143,0.9992857142857143,0.028619381857305823,0.9050688214657,0.15483672082684355,0.028003783719353584
D,smooth_local,4043,global_removed,0.0007142857142857143,0.9992857142857143,0.028619381857305823,0.9050688214657,0.15483672082684355,1.596157599129009
D,smooth_local,4043,causal_residual,1.0,0.0,0.9167062468427499,0.016981956480255824,0.15483672082684355,1.5455707980251585
D,smooth_local,4043,oracle_effect,1.0,0.0,0.9336882033230058,0.0,0.15483672082684355,1.5456042453149483
D,none,4060,total_flow,0.0,1.0,0.04340843362005622,0.8911039087835882,0.15395807322623392,0.027908488444674015
D,none,4060,global_removed,0.0,1.0,0.04340843362005622,0.8911039087835882,0.15395807322623392,0.3945773885601024
D,none,4060,causal_residual,1.0,0.0,0.9169659141603149,0.017546428243329512,0.15395807322623392,0.41401956439264975
D,none,4060,oracle_effect,1.0,0.0,0.9345123424036444,0.0,0.15395807322623392,0.36982794172394157
D,conveyor,4061,total_flow,0.0,1.0,0.042593058948666405,0.8903810411279012,0.1536371692182032,0.027983519740316633
D,conveyor,4061,global_removed,0.0,1.0,0.042593058948666405,0.8903810411279012,0.1536371692182032,1.1951748508709505
D,conveyor,4061,causal_residual,1.0,0.0,0.9200457659952352,0.0129283340813323,0.1536371692182032,1.1444598701801085
D,conveyor,4061,oracle_effect,1.0,0.0,0.9329741000765674,0.0,0.1536371692182032,1.1447112475020742
D,ego_motion,4062,total_flow,0.0,1.0,0.04306004862862773,0.8957706014195616,0.1617152322165613,0.02795705494740314
D,ego_motion,4062,global_removed,0.0,1.0,0.04306004862862773,0.8957706014195616,0.1617152322165613,1.594151690461419
D,ego_motion,4062,causal_residual,1.0,0.0,0.9228234949339366,0.016007155114252644,0.1617152322165613,1.5440087910460694
D,ego_motion,4062,oracle_effect,1.0,0.0,0.9388306500481891,0.0,0.1617152322165613,1.544076830726621
D,smooth_local,4063,total_flow,0.0007142857142857143,0.9992857142857143,0.024496080059023366,0.9080949008955816,0.15181831417208946,0.027918777216811578
D,smooth_local,4063,global_removed,0.0007142857142857143,0.9992857142857143,0.024496080059023366,0.9080949008955816,0.15181831417208946,1.5949020738391222
D,smooth_local,4063,causal_residual,1.0,0.0,0.9155835326065682,0.017007448348036785,0.15181831417208946,1.5449966792460181
D,smooth_local,4063,oracle_effect,1.0,0.0,0.9325909809546052,0.0,0.15181831417208946,1.5447598975524313
D,none,4080,total_flow,0.0,1.0,0.04237020643126118,0.8900831088649274,0.15290937488586032,0.027859757285566864
D,none,4080,global_removed,0.0,1.0,0.04237020643126118,0.8900831088649274,0.15290937488586032,0.3941038512349989
D,none,4080,causal_residual,1.0,0.0,0.9168689374685789,0.015584377827609635,0.15290937488586032,0.41356791581772906
D,none,4080,oracle_effect,1.0,0.0,0.9324533152961885,0.0,0.15290937488586032,0.36943516274369387
D,conveyor,4081,total_flow,0.0,1.0,0.04384896647080944,0.8812668499165472,0.14811300895504487,0.027723148228658956
D,conveyor,4081,global_removed,0.0,1.0,0.04384896647080944,0.8812668499165472,0.14811300895504487,1.1943457695833009
D,conveyor,4081,causal_residual,1.0,0.0,0.9082961551556176,0.016819661231739055,0.14811300895504487,1.1448086728208806
D,conveyor,4081,oracle_effect,1.0,0.0,0.9251158163873564,0.0,0.14811300895504487,1.1443760014056024
D,ego_motion,4082,total_flow,0.0,1.0,0.04207438685488859,0.8867142431158699,0.15567382564756574,0.027888609761052126
D,ego_motion,4082,global_removed,0.0,1.0,0.04207438685488859,0.8867142431158699,0.15567382564756574,1.5939817653088848
D,ego_motion,4082,causal_residual,1.0,0.0,0.9113368773303383,0.01745175264042028,0.15567382564756574,1.5441005060223083
D,ego_motion,4082,oracle_effect,1.0,0.0,0.9287886299707585,0.0,0.15567382564756574,1.5439235811557375
D,smooth_local,4083,total_flow,0.0014285714285714286,0.9985714285714286,0.027063548919403633,0.9072791456098743,0.15707780419930323,0.02801586937018109
D,smooth_local,4083,global_removed,0.0014285714285714286,0.9985714285714286,0.027063548919403633,0.9072791456098743,0.15707780419930323,1.5945121999939156
D,smooth_local,4083,causal_residual,1.0,0.0,0.9180014307428077,0.016341263786470252,0.15707780419930323,1.5451503213968862
D,smooth_local,4083,oracle_effect,1.0,0.0,0.934342694529278,0.0,0.15707780419930323,1.54447576903023
D,none,4100,total_flow,0.0,1.0,0.04344904444466839,0.888843578726528,0.15310204970757837,0.028065109031854774
D,none,4100,global_removed,0.0,1.0,0.04344904444466839,0.888843578726528,0.15310204970757837,0.39439846509145265
D,none,4100,causal_residual,1.0,0.0,0.9145725678641348,0.017720055307061913,0.15310204970757837,0.4138390769070235
D,none,4100,oracle_effect,1.0,0.0,0.9322926231711965,0.0,0.15310204970757837,0.3698384704516005
D,conveyor,4101,total_flow,0.0,1.0,0.04035690328165926,0.8929191203360837,0.15495697071712852,0.028057396835491695
D,conveyor,4101,global_removed,0.0,1.0,0.04035690328165926,0.8929191203360837,0.15495697071712852,1.1939253600915283
D,conveyor,4101,causal_residual,1.0,0.0,0.9161380943356273,0.017137929282115775,0.15495697071712852,1.143967141611203
D,conveyor,4101,oracle_effect,1.0,0.0,0.933276023617743,0.0,0.15495697071712852,1.1439811539696696
D,ego_motion,4102,total_flow,0.0,1.0,0.04014872685981199,0.8926078869801611,0.1537490079214749,0.02809241864488276
D,ego_motion,4102,global_removed,0.0,1.0,0.04014872685981199,0.8926078869801611,0.1537490079214749,1.5947661752117268
D,ego_motion,4102,causal_residual,1.0,0.0,0.9166548619523583,0.016101751887614747,0.1537490079214749,1.5436408618495618
D,ego_motion,4102,oracle_effect,1.0,0.0,0.932756613839973,0.0,0.1537490079214749,1.5444294747035943
D,smooth_local,4103,total_flow,0.0007142857142857143,0.9992857142857143,0.02570134466993389,0.9043955990311263,0.1546341873034596,0.027703365307159
D,smooth_local,4103,global_removed,0.0007142857142857143,0.9992857142857143,0.02570134466993389,0.9043955990311263,0.1546341873034596,1.5948043549156383
D,smooth_local,4103,causal_residual,1.0,0.0,0.9137496028196569,0.016347340881403306,0.1546341873034596,1.5454441729528368
D,smooth_local,4103,oracle_effect,1.0,0.0,0.9300969437010602,0.0,0.1546341873034596,1.5448046830782203
D,none,4120,total_flow,0.0,1.0,0.03928466971933284,0.8915475518185513,0.15476035098524263,0.02789507348371541
D,none,4120,global_removed,0.0,1.0,0.03928466971933284,0.8915475518185513,0.15476035098524263,0.39526251032962395
D,none,4120,causal_residual,1.0,0.0,0.9155624052762288,0.015269816261655281,0.15476035098524263,0.41516387077381006
D,none,4120,oracle_effect,1.0,0.0,0.9308322215378841,0.0,0.15476035098524263,0.3706146807719143
D,conveyor,4121,total_flow,0.0,1.0,0.03930797948960384,0.8953684455365692,0.15723092507211237,0.02790846281316965
D,conveyor,4121,global_removed,0.0,1.0,0.03930797948960384,0.8953684455365692,0.15723092507211237,1.1947006487072576
D,conveyor,4121,causal_residual,1.0,0.0,0.9156002067345386,0.019076218291634427,0.15723092507211237,1.144422752431522
D,conveyor,4121,oracle_effect,1.0,0.0,0.9346764250261729,0.0,0.15723092507211237,1.1444279161980404
D,ego_motion,4122,total_flow,0.0,1.0,0.04194881227579726,0.8898363048000388,0.15248314911000074,0.027821719511481102
D,ego_motion,4122,global_removed,0.0,1.0,0.04194881227579726,0.8898363048000388,0.15248314911000074,1.595042482279538
D,ego_motion,4122,causal_residual,1.0,0.0,0.9146662928128703,0.01711882426296589,0.15248314911000074,1.5449940609532002
D,ego_motion,4122,oracle_effect,1.0,0.0,0.931785117075836,0.0,0.15248314911000074,1.5448656685345525
D,smooth_local,4123,total_flow,0.0,1.0,0.025419394410874718,0.9097015111516799,0.15859382845933018,0.027833470349770826
D,smooth_local,4123,global_removed,0.0,1.0,0.025419394410874718,0.9097015111516799,0.15859382845933018,1.5957661748475007
D,smooth_local,4123,causal_residual,1.0,0.0,0.9172815950991338,0.01783931046342077,0.15859382845933018,1.5450388169494464
D,smooth_local,4123,oracle_effect,1.0,0.0,0.9351209055625544,0.0,0.15859382845933018,1.5451803061121114
D,none,4140,total_flow,0.0,1.0,0.039467086603474276,0.8918228575807422,0.15318287207124895,0.02779037768297195
D,none,4140,global_removed,0.0,1.0,0.039467086603474276,0.8918228575807422,0.15318287207124895,0.3946192701950987
D,none,4140,causal_residual,1.0,0.0,0.9151889653612726,0.016100978822943646,0.15318287207124895,0.41433041956320077
D,none,4140,oracle_effect,1.0,0.0,0.9312899441842163,0.0,0.15318287207124895,0.3702665372103921
D,conveyor,4141,total_flow,0.0,1.0,0.043423482230414506,0.8906476199524721,0.15856613160419988,0.027820961264735787
D,conveyor,4141,global_removed,0.0,1.0,0.043423482230414506,0.8906476199524721,0.15856613160419988,1.1935563463148189
D,conveyor,4141,causal_residual,1.0,0.0,0.9178461198526585,0.016224982330227945,0.15856613160419988,1.1443778834895606
D,conveyor,4141,oracle_effect,1.0,0.0,0.9340711021828867,0.0,0.15856613160419988,1.143285159817034
D,ego_motion,4142,total_flow,0.0,1.0,0.04640895636966992,0.8894972071734243,0.15849453671782698,0.028062618052963503
D,ego_motion,4142,global_removed,0.0,1.0,0.04640895636966992,0.8894972071734243,0.15849453671782698,1.594290915673502
D,ego_motion,4142,causal_residual,1.0,0.0,0.9194599100292369,0.01644625351385755,0.15849453671782698,1.5444151242200468
D,ego_motion,4142,oracle_effect,1.0,0.0,0.9359061635430943,0.0,0.15849453671782698,1.5438182417366153
D,smooth_local,4143,total_flow,0.0014285714285714286,0.9985714285714286,0.02271003684295513,0.912136805060196,0.1563901028748283,0.02785589287185639
D,smooth_local,4143,global_removed,0.0014285714285714286,0.9985714285714286,0.02271003684295513,0.912136805060196,0.1563901028748283,1.594448213971761
D,smooth_local,4143,causal_residual,1.0,0.0,0.9168634279641529,0.017983413938998116,0.1563901028748283,1.5453308625218394
D,smooth_local,4143,oracle_effect,1.0,0.0,0.9348468419031511,0.0,0.1563901028748283,1.5442532933277429
D,none,4160,total_flow,0.0,1.0,0.03824719780795052,0.895749839442759,0.15860575391795045,0.027801724694999724
D,none,4160,global_removed,0.0,1.0,0.03824719780795052,0.895749839442759,0.15860575391795045,0.39396888447907413
D,none,4160,causal_residual,1.0,0.0,0.9184225155345653,0.015574521716144143,0.15860575391795045,0.41285503049563127
D,none,4160,oracle_effect,1.0,0.0,0.9339970372507095,0.0,0.15860575391795045,0.369532266696331
D,conveyor,4161,total_flow,0.0,1.0,0.04531890924934865,0.8873422564497532,0.1553225914153775,0.028053376300913466
D,conveyor,4161,global_removed,0.0,1.0,0.04531890924934865,0.8873422564497532,0.1553225914153775,1.1945173079517049
D,conveyor,4161,causal_residual,1.0,0.0,0.9171550551420308,0.015506110557071105,0.1553225914153775,1.1445661768732145
D,conveyor,4161,oracle_effect,1.0,0.0,0.9326611656991018,0.0,0.1553225914153775,1.14414055906756
D,ego_motion,4162,total_flow,0.0,1.0,0.04028683662821368,0.8928151373779962,0.1562937048000495,0.02802541828025436
D,ego_motion,4162,global_removed,0.0,1.0,0.04028683662821368,0.8928151373779962,0.1562937048000495,1.594230910092989
D,ego_motion,4162,causal_residual,1.0,0.0,0.916807444078554,0.016294529927655885,0.1562937048000495,1.5451410364440197
D,ego_motion,4162,oracle_effect,1.0,0.0,0.93310197400621,0.0,0.1562937048000495,1.5443342144763716
D,smooth_local,4163,total_flow,0.0014285714285714286,0.9985714285714286,0.024061209880413402,0.910355091720023,0.15349656741072884,0.027954984115744465
D,smooth_local,4163,global_removed,0.0014285714285714286,0.9985714285714286,0.024061209880413402,0.910355091720023,0.15349656741072884,1.5968651981458273
D,smooth_local,4163,causal_residual,1.0,0.0,0.9183364477753964,0.016079853825040114,0.15349656741072884,1.5448331580343102
D,smooth_local,4163,oracle_effect,1.0,0.0,0.9344163016004365,0.0,0.15349656741072884,1.5461947346824816
D,none,4180,total_flow,0.0,1.0,0.04093817530646018,0.8934151044617618,0.157128148631919,0.027975801456739207
D,none,4180,global_removed,0.0,1.0,0.04093817530646018,0.8934151044617618,0.157128148631919,0.39422936208199283
D,none,4180,causal_residual,1.0,0.0,0.9184257766700127,0.015927503098209204,0.157128148631919,0.41403529625207236
D,none,4180,oracle_effect,1.0,0.0,0.9343532797682217,0.0,0.157128148631919,0.3697337769649743
D,conveyor,4181,total_flow,0.0,1.0,0.04294790574871632,0.8875367831358075,0.1544358272097533,0.02792035702985396
D,conveyor,4181,global_removed,0.0,1.0,0.04294790574871632,0.8875367831358075,0.1544358272097533,1.1941151619566497
D,conveyor,4181,causal_residual,1.0,0.0,0.9123527707126362,0.018131918171887557,0.1544358272097533,1.144208732080853
D,conveyor,4181,oracle_effect,1.0,0.0,0.930484688884524,0.0,0.1544358272097533,1.1439907404339003
D,ego_motion,4182,total_flow,0.0,1.0,0.039557632254952874,0.8977753076949915,0.15830607418726592,0.027895254289199083
D,ego_motion,4182,global_removed,0.0,1.0,0.039557632254952874,0.8977753076949915,0.15830607418726592,1.5949445663498247
D,ego_motion,4182,causal_residual,1.0,0.0,0.9201487673822144,0.0171841725677298,0.15830607418726592,1.5436759716605508
D,ego_motion,4182,oracle_effect,1.0,0.0,0.9373329399499442,0.0,0.15830607418726592,1.5443773317830571
D,smooth_local,4183,total_flow,0.0,1.0,0.02582268488992471,0.9057408490841782,0.1532915144817922,0.028170777231783337
D,smooth_local,4183,global_removed,0.0,1.0,0.02582268488992471,0.9057408490841782,0.1532915144817922,1.5959036321671487
D,smooth_local,4183,causal_residual,1.0,0.0,0.9155840743231225,0.015979459650980382,0.1532915144817922,1.5458596721945397
D,smooth_local,4183,oracle_effect,1.0,0.0,0.9315635339741027,0.0,0.1532915144817922,1.5456342610029614
D,none,4200,total_flow,0.0,1.0,0.04283096857168886,0.891792558455736,0.15304688900770969,0.027830345845719095
D,none,4200,global_removed,0.0,1.0,0.04283096857168886,0.891792558455736,0.15304688900770969,0.3948053776513957
D,none,4200,causal_residual,1.0,0.0,0.9175069181893556,0.017116608838069192,0.15304688900770969,0.4139457613949689
D,none,4200,oracle_effect,1.0,0.0,0.9346235270274248,0.0,0.15304688900770969,0.37036648414660145
D,conveyor,4201,total_flow,0.0,1.0,0.03999647941907349,0.8897264869906238,0.152405380552553,0.028060261334964403
D,conveyor,4201,global_removed,0.0,1.0,0.03999647941907349,0.8897264869906238,0.152405380552553,1.1941626831055145
D,conveyor,4201,causal_residual,1.0,0.0,0.9128433219932173,0.016879644416479992,0.152405380552553,1.1443376071237472
D,conveyor,4201,oracle_effect,1.0,0.0,0.9297229664096972,0.0,0.152405380552553,1.1440320290532457
D,ego_motion,4202,total_flow,0.0,1.0,0.043104251378267934,0.8878435746950917,0.15287315662830064,0.027909928417947854
D,ego_motion,4202,global_removed,0.0,1.0,0.043104251378267934,0.8878435746950917,0.15287315662830064,1.5934772150756495
D,ego_motion,4202,causal_residual,1.0,0.0,0.9144204581983524,0.016527367875007193,0.15287315662830064,1.5441487535307072
D,ego_motion,4202,oracle_effect,1.0,0.0,0.9309478260733597,0.0,0.15287315662830064,1.543541695610705
D,smooth_local,4203,total_flow,0.002142857142857143,0.9978571428571429,0.030006672945957373,0.9055933635167547,0.1554503931210852,0.028030921231050346
D,smooth_local,4203,global_removed,0.002142857142857143,0.9978571428571429,0.030006672945957373,0.9055933635167547,0.1554503931210852,1.594797715910977
D,smooth_local,4203,causal_residual,1.0,0.0,0.9205587680511413,0.015041268411570686,0.1554503931210852,1.5443848829698752
D,smooth_local,4203,oracle_effect,1.0,0.0,0.9356000364627121,0.0,0.1554503931210852,1.5441859790338597
D,none,4220,total_flow,0.0,1.0,0.0427317433756299,0.8889558846539186,0.1570753083194557,0.02785789573618116
D,none,4220,global_removed,0.0,1.0,0.0427317433756299,0.8889558846539186,0.1570753083194557,0.39392333207503555
D,none,4220,causal_residual,1.0,0.0,0.9148563376127848,0.016831290416763477,0.1570753083194557,0.413809761749812
D,none,4220,oracle_effect,1.0,0.0,0.9316876280295483,0.0,0.1570753083194557,0.3698646491078589
D,conveyor,4221,total_flow,0.0,1.0,0.0396577071485045,0.8932232724337418,0.15314133145928369,0.02786897228948384
D,conveyor,4221,global_removed,0.0,1.0,0.0396577071485045,0.8932232724337418,0.15314133145928369,1.1935298284024016
D,conveyor,4221,causal_residual,1.0,0.0,0.9172418889821171,0.015639090600129257,0.15314133145928369,1.1432000989187636
D,conveyor,4221,oracle_effect,1.0,0.0,0.9328809795822463,0.0,0.15314133145928369,1.1431929734965933
D,ego_motion,4222,total_flow,0.0,1.0,0.04262462734703037,0.8915126941837369,0.15407453301756024,0.028025061718565645
D,ego_motion,4222,global_removed,0.0,1.0,0.04262462734703037,0.8915126941837369,0.15407453301756024,1.5946952418737064
D,ego_motion,4222,causal_residual,1.0,0.0,0.9173874624794436,0.01674985905132375,0.15407453301756024,1.5435338597567854
D,ego_motion,4222,oracle_effect,1.0,0.0,0.9341373215307675,0.0,0.15407453301756024,1.5440545793475482
D,smooth_local,4223,total_flow,0.0,1.0,0.023884087167785516,0.904705930795214,0.1551675972092264,0.02793673479465199
D,smooth_local,4223,global_removed,0.0,1.0,0.023884087167785516,0.904705930795214,0.1551675972092264,1.595086229903976
D,smooth_local,4223,causal_residual,1.0,0.0,0.9113761372676747,0.017213880695324736,0.1551675972092264,1.544668036929433
D,smooth_local,4223,oracle_effect,1.0,0.0,0.9285900179629997,0.0,0.1551675972092264,1.545078761391306
