family,samples,seed,method,success_rate,distractor_rate,mean_progress,regret,ranking_margin,endpoint_error
E,8,5008,causal_residual,0.9871428571428571,0.0014285714285714286,0.8898820696340307,0.04775378557741987,0.15890194925261325,0.6364314265051657
E,8,5008,total_flow,0.0,1.0,0.03628356244404192,0.9013522927674087,0.15890194925261325,0.02795521787913407
E,8,5008,oracle_effect,1.0,0.0,0.9376358552114507,0.0,0.15890194925261325,0.5112487716550713
E,16,5016,causal_residual,1.0,0.0,0.9059640979957624,0.027729173151203095,0.15687094879098515,0.60932573164057
E,16,5016,total_flow,0.0,1.0,0.035910373673531656,0.897782897473434,0.15687094879098515,0.027960995004148153
E,16,5016,oracle_effect,1.0,0.0,0.9336932711469655,0.0,0.15687094879098515,0.5140054197722547
E,32,5032,causal_residual,1.0,0.0,0.9116107279491417,0.02445854168207599,0.16042501612827664,0.5909457399114006
E,32,5032,total_flow,0.0,1.0,0.03384889231179171,0.9022203773194257,0.16042501612827664,0.02766439296012729
E,32,5032,oracle_effect,1.0,0.0,0.9360692696312175,0.0,0.16042501612827664,0.5139043394717475
E,64,5064,causal_residual,1.0,0.0,0.9122503232845296,0.02203191855553833,0.15685633910254604,0.5771415206012372
E,64,5064,total_flow,0.0,1.0,0.03632416538007314,0.8979580764599947,0.15685633910254604,0.0279487090713016
E,64,5064,oracle_effect,1.0,0.0,0.9342822418400679,0.0,0.15685633910254604,0.5134129135961224
E,128,5128,causal_residual,1.0,0.0,0.9232820713636738,0.016260902502629248,0.16018536879679882,0.5670825396409545
E,128,5128,total_flow,0.0,1.0,0.03487649973769296,0.9046664741286102,0.16018536879679882,0.02769953290170878
E,128,5128,oracle_effect,1.0,0.0,0.9395429738663031,0.0,0.16018536879679882,0.5138594240354835
E,256,5256,causal_residual,1.0,0.0,0.9165525126791395,0.016080569211316304,0.1535902942875852,0.5591702478942127
E,256,5256,total_flow,0.0,1.0,0.03642257337644262,0.8962105085140133,0.1535902942875852,0.02794098357757992
E,256,5256,oracle_effect,1.0,0.0,0.9326330818904559,0.0,0.1535902942875852,0.5118225811004604
E,8,5028,causal_residual,0.99,0.002857142857142857,0.8915223498230639,0.04232730053482684,0.15697274125189956,0.6365791953672677
E,8,5028,total_flow,0.0,1.0,0.03432397007983822,0.8995256802780526,0.15697274125189956,0.027899346674047375
E,8,5028,oracle_effect,1.0,0.0,0.9338496503578907,0.0,0.15697274125189956,0.5127880621120082
E,16,5036,causal_residual,1.0,0.0,0.9017812896521118,0.0327979570382423,0.16085665172712538,0.6087060176534563
E,16,5036,total_flow,0.0,1.0,0.03661961150799279,0.8979596351823612,0.16085665172712538,0.027766157059133854
E,16,5036,oracle_effect,1.0,0.0,0.9345792466903541,0.0,0.16085665172712538,0.5131856687786864
E,32,5052,causal_residual,1.0,0.0,0.9111304296527637,0.026147701583179354,0.15649741024531405,0.5904309967857749
E,32,5052,total_flow,0.0,1.0,0.036322431761719814,0.9009556994742233,0.15649741024531405,0.027964355833705278
E,32,5052,oracle_effect,1.0,0.0,0.9372781312359431,0.0,0.15649741024531405,0.5132998368763174
E,64,5084,causal_residual,1.0,0.0,0.9157415051098668,0.022943174524809942,0.15858481830675203,0.5762400664892556
E,64,5084,total_flow,0.0,1.0,0.035808187255175386,0.9028764923795013,0.15858481830675203,0.028000873795091405
E,64,5084,oracle_effect,1.0,0.0,0.9386846796346767,0.0,0.15858481830675203,0.51240791022277
E,128,5148,causal_residual,1.0,0.0,0.9146147886895387,0.018651001940141694,0.1551810011631721,0.567889979551401
E,128,5148,total_flow,0.0,1.0,0.03481307738262372,0.8984527132470567,0.1551810011631721,0.028054043336942468
E,128,5148,oracle_effect,1.0,0.0,0.9332657906296803,0.0,0.1551810011631721,0.5135792029252184
E,256,5276,causal_residual,1.0,0.0,0.9180441544091757,0.017823389685144884,0.15754343390113096,0.5602778188411852
E,256,5276,total_flow,0.0,1.0,0.03179167888142253,0.9040758652128982,0.15754343390113096,0.027920527710167054
E,256,5276,oracle_effect,1.0,0.0,0.9358675440943208,0.0,0.15754343390113096,0.5126262927082197
E,8,5048,causal_residual,0.9957142857142857,0.0007142857142857143,0.8941218535961899,0.03988084359082273,0.15255442552850954,0.6366712872975517
E,8,5048,total_flow,0.0,1.0,0.03276880597393919,0.9012338912130735,0.15255442552850954,0.02791949329901051
E,8,5048,oracle_effect,1.0,0.0,0.9340026971870128,0.0,0.15255442552850954,0.5132438088115903
E,16,5056,causal_residual,0.9985714285714286,0.0007142857142857143,0.9080563978282244,0.02975351065381556,0.15492299172085705,0.6091990439590426
E,16,5056,total_flow,0.0,1.0,0.03388543805977629,0.9039244704222639,0.15492299172085705,0.027982033101064355
E,16,5056,oracle_effect,1.0,0.0,0.9378099084820399,0.0,0.15492299172085705,0.5130443113717515
E,32,5072,causal_residual,1.0,0.0,0.9070137139993799,0.026489340780182,0.15568259854794755,0.5881191635426795
E,32,5072,total_flow,0.0,1.0,0.03257255379556282,0.9009305009839992,0.15568259854794755,0.027582179051505947
E,32,5072,oracle_effect,1.0,0.0,0.9335030547795621,0.0,0.15568259854794755,0.5120188637374663
E,64,5104,causal_residual,1.0,0.0,0.9091222110596592,0.022591118538527577,0.15624110346190911,0.574956638194904
E,64,5104,total_flow,0.0,1.0,0.03489177626000574,0.896821553338181,0.15624110346190911,0.0277997237242069
E,64,5104,oracle_effect,1.0,0.0,0.9317133295981869,0.0,0.15624110346190911,0.5117931527541542
E,128,5168,causal_residual,1.0,0.0,0.9171129437964718,0.017315622026242122,0.15869835767521895,0.5686052051644358
E,128,5168,total_flow,0.0,1.0,0.0321608977265205,0.9022676680961933,0.15869835767521895,0.02791410402775972
E,128,5168,oracle_effect,1.0,0.0,0.9344285658227139,0.0,0.15869835767521895,0.5142045002009171
E,256,5296,causal_residual,1.0,0.0,0.9189941382321126,0.016862812926822388,0.1559679321482939,0.5614357484603679
E,256,5296,total_flow,0.0,1.0,0.03508430435081221,0.900772646808123,0.1559679321482939,0.027887184498050673
E,256,5296,oracle_effect,1.0,0.0,0.9358569511589349,0.0,0.1559679321482939,0.513091138294385
E,8,5068,causal_residual,0.9907142857142858,0.002857142857142857,0.8940190904093388,0.03890251451708032,0.1560721838812816,0.6369601581182313
E,8,5068,total_flow,0.0,1.0,0.035057866817420937,0.897863738108998,0.1560721838812816,0.02794710281965306
E,8,5068,oracle_effect,1.0,0.0,0.9329216049264192,0.0,0.1560721838812816,0.5126219354660339
E,16,5076,causal_residual,0.9992857142857143,0.0007142857142857143,0.9089644299094987,0.029405831057726997,0.15548046458542866,0.6087405465821488
E,16,5076,total_flow,0.0,1.0,0.034756522158794385,0.9036137388084312,0.15548046458542866,0.027912944597056608
E,16,5076,oracle_effect,1.0,0.0,0.9383702609672258,0.0,0.15548046458542866,0.512382553136253
E,32,5092,causal_residual,1.0,0.0,0.9046464830237224,0.025845868608606958,0.15428626450815838,0.5895953393113152
E,32,5092,total_flow,0.0,1.0,0.03543702005805099,0.8950553315742784,0.15428626450815838,0.027929694752145334
E,32,5092,oracle_effect,1.0,0.0,0.9304923516323295,0.0,0.15428626450815838,0.5128581232037192
E,64,5124,causal_residual,1.0,0.0,0.907214980459688,0.020399082620543903,0.15074668649632578,0.5760157983705919
E,64,5124,total_flow,0.0,1.0,0.03830863290642126,0.8893054301738105,0.15074668649632578,0.027804603637209973
E,64,5124,oracle_effect,1.0,0.0,0.9276140630802318,0.0,0.15074668649632578,0.5130065152510513
E,128,5188,causal_residual,1.0,0.0,0.9142767370012714,0.019929080335663603,0.15823003056449117,0.5663594265566289
E,128,5188,total_flow,0.0,1.0,0.032641891280327816,0.9015639260566072,0.15823003056449117,0.027848022813029664
E,128,5188,oracle_effect,1.0,0.0,0.9342058173369349,0.0,0.15823003056449117,0.5121642794341879
E,256,5316,causal_residual,1.0,0.0,0.9211038956037428,0.014998527476175062,0.15893239194551087,0.5603621672883152
E,256,5316,total_flow,0.0,1.0,0.03379004042714693,0.902312382652771,0.15893239194551087,0.028145292860520924
E,256,5316,oracle_effect,1.0,0.0,0.936102423079918,0.0,0.15893239194551087,0.5130811934484177
E,8,5088,causal_residual,0.99,0.0035714285714285713,0.8869004979440542,0.04512216749689343,0.15499757910185497,0.6393601473493107
E,8,5088,total_flow,0.0,1.0,0.0398808058242325,0.8921418596167151,0.15499757910185497,0.027933113585143693
E,8,5088,oracle_effect,1.0,0.0,0.9320226654409476,0.0,0.15499757910185497,0.5137559800170296
E,16,5096,causal_residual,0.9992857142857143,0.0,0.9035565050274937,0.02755118372929279,0.15701545659253408,0.6081137285314523
E,16,5096,total_flow,0.0,1.0,0.0311644613569153,0.8999432273998715,0.15701545659253408,0.02796319284040321
E,16,5096,oracle_effect,1.0,0.0,0.9311076887567865,0.0,0.15701545659253408,0.5122097557295633
E,32,5112,causal_residual,1.0,0.0,0.9077237853408969,0.024392025020882935,0.15307342162376392,0.5909013147158727
E,32,5112,total_flow,0.0,1.0,0.03604277551357287,0.896073034848207,0.15307342162376392,0.027958035094390835
E,32,5112,oracle_effect,1.0,0.0,0.9321158103617797,0.0,0.15307342162376392,0.5142913616282023
E,64,5144,causal_residual,1.0,0.0,0.9113981484362212,0.020379684228283054,0.1559115711589275,0.5771929945747051
E,64,5144,total_flow,0.0,1.0,0.03353239810480484,0.8982454345596995,0.1559115711589275,0.027903787040324864
E,64,5144,oracle_effect,1.0,0.0,0.9317778326645043,0.0,0.1559115711589275,0.5132172462275981
E,128,5208,causal_residual,1.0,0.0,0.9164692329567573,0.018270738542850055,0.15653543495513575,0.5670195221214458
E,128,5208,total_flow,0.0,1.0,0.03111312453173436,0.903626846967873,0.15653543495513575,0.027727868129643035
E,128,5208,oracle_effect,1.0,0.0,0.9347399714996074,0.0,0.15653543495513575,0.5124891201951355
E,256,5336,causal_residual,1.0,0.0,0.9147591202563087,0.015835123866227617,0.15715076547099513,0.5606659741729614
E,256,5336,total_flow,0.0,1.0,0.04028660762953589,0.8903076364930004,0.15715076547099513,0.02796036209210243
E,256,5336,oracle_effect,1.0,0.0,0.9305942441225362,0.0,0.15715076547099513,0.512445053784221
E,8,5108,causal_residual,0.9928571428571429,0.002142857142857143,0.8911770597449924,0.04307433263005449,0.15851373039038827,0.6393690585922658
E,8,5108,total_flow,0.0,1.0,0.036412578594472264,0.8978388137805747,0.15851373039038827,0.027813203526264957
E,8,5108,oracle_effect,1.0,0.0,0.934251392375047,0.0,0.15851373039038827,0.5150178486276131
E,16,5116,causal_residual,1.0,0.0,0.9005012011276261,0.030515356261632504,0.1540993214656188,0.6084225008654434
E,16,5116,total_flow,0.0,1.0,0.032606425154590515,0.898410132234668,0.1540993214656188,0.02795226406754348
E,16,5116,oracle_effect,1.0,0.0,0.9310165573892586,0.0,0.1540993214656188,0.5118382641407563
E,32,5132,causal_residual,0.9992857142857143,0.0,0.9082296855315245,0.02609529462310494,0.15698698246905288,0.589515973429291
E,32,5132,total_flow,0.0,1.0,0.030785408580057003,0.9035395715745725,0.15698698246905288,0.02785378238074564
E,32,5132,oracle_effect,1.0,0.0,0.9343249801546295,0.0,0.15698698246905288,0.5127082237170473
E,64,5164,causal_residual,1.0,0.0,0.9130311465403848,0.020898834364476006,0.15644504565905512,0.5750611125848065
E,64,5164,total_flow,0.0,1.0,0.03314301215262502,0.9007869687522356,0.15644504565905512,0.02802804415779297
E,64,5164,oracle_effect,1.0,0.0,0.9339299809048608,0.0,0.15644504565905512,0.5117422123232908
E,128,5228,causal_residual,1.0,0.0,0.916035587301473,0.017409498830574723,0.16144770445919993,0.5672661038929342
E,128,5228,total_flow,0.0,1.0,0.03855537487790267,0.8948897112541451,0.16144770445919993,0.027903095305004393
E,128,5228,oracle_effect,1.0,0.0,0.9334450861320477,0.0,0.16144770445919993,0.5132135764326576
E,256,5356,causal_residual,1.0,0.0,0.9181099139275368,0.016141562294532653,0.1568912683378578,0.5607591230931454
E,256,5356,total_flow,0.0,1.0,0.035922360239509746,0.8983291159825598,0.1568912683378578,0.027972162371129115
E,256,5356,oracle_effect,1.0,0.0,0.9342514762220695,0.0,0.1568912683378578,0.5131148773220551
E,8,5128,causal_residual,0.9907142857142858,0.002142857142857143,0.8993656751762859,0.04017729869001728,0.16018536879679882,0.637470222265912
E,8,5128,total_flow,0.0,1.0,0.03487649973769296,0.9046664741286102,0.16018536879679882,0.02769953290170878
E,8,5128,oracle_effect,1.0,0.0,0.9395429738663031,0.0,0.16018536879679882,0.5138594240354835
E,16,5136,causal_residual,0.9992857142857143,0.0007142857142857143,0.9023063824109223,0.031082045977060543,0.15644676969759835,0.6105179141731677
E,16,5136,total_flow,0.0,1.0,0.03671303688848841,0.8966753914994945,0.15644676969759835,0.027932360904564264
E,16,5136,oracle_effect,1.0,0.0,0.933388428387983,0.0,0.15644676969759835,0.5137299753675117
E,32,5152,causal_residual,1.0,0.0,0.9041388187787467,0.0266601930099965,0.14778173614219622,0.5910068225182298
E,32,5152,total_flow,0.0,1.0,0.037666365959463724,0.8931326458292795,0.14778173614219622,0.027937629616918622
E,32,5152,oracle_effect,1.0,0.0,0.930799011788743,0.0,0.14778173614219622,0.5144342037026016
E,64,5184,causal_residual,1.0,0.0,0.9146317173224515,0.020795983191887576,0.15601627594673034,0.5746910928782054
E,64,5184,total_flow,0.0,1.0,0.033529293196153775,0.9018984073181855,0.15601627594673034,0.02798103860125289
E,64,5184,oracle_effect,1.0,0.0,0.9354277005143391,0.0,0.15601627594673034,0.5115335272888476
E,128,5248,causal_residual,1.0,0.0,0.9140634243740176,0.019201758824872316,0.15806382955582726,0.566427386053632
E,128,5248,total_flow,0.0,1.0,0.03568352756922999,0.8975816556296601,0.15806382955582726,0.027973128753790932
E,128,5248,oracle_effect,1.0,0.0,0.9332651831988898,0.0,0.15806382955582726,0.5132942844793652
E,256,5376,causal_residual,1.0,0.0,0.9142860640051137,0.018641011235320297,0.15821055318004804,0.5599697024125585
E,256,5376,total_flow,0.0,1.0,0.031947081876761575,0.9009799933636724,0.15821055318004804,0.028037412841285966
E,256,5376,oracle_effect,1.0,0.0,0.9329270752404341,0.0,0.15821055318004804,0.5133373804537653
E,8,5148,causal_residual,0.9921428571428571,0.0007142857142857143,0.8933963210385601,0.03986946959112022,0.1551810011631721,0.6388902991996253
E,8,5148,total_flow,0.0,1.0,0.03481307738262372,0.8984527132470567,0.1551810011631721,0.028054043336942468
E,8,5148,oracle_effect,1.0,0.0,0.9332657906296803,0.0,0.1551810011631721,0.5135792029252184
E,16,5156,causal_residual,0.9992857142857143,0.0,0.9008928631222862,0.034485947127802084,0.16303485950041058,0.6105851085616563
E,16,5156,total_flow,0.0,1.0,0.03591607291774571,0.8994627373323426,0.16303485950041058,0.02780121765965452
E,16,5156,oracle_effect,1.0,0.0,0.9353788102500883,0.0,0.16303485950041058,0.5139580267041818
E,32,5172,causal_residual,1.0,0.0,0.910428025082741,0.024296576295333442,0.15441881733541643,0.5910337543691695
E,32,5172,total_flow,0.0,1.0,0.04019836655876905,0.8945262348193054,0.15441881733541643,0.02787106362933717
E,32,5172,oracle_effect,1.0,0.0,0.9347246013780743,0.0,0.15441881733541643,0.5135397909152437
E,64,5204,causal_residual,1.0,0.0,0.9119059700653512,0.02080677586280057,0.15528338550246978,0.5775262716250346
E,64,5204,total_flow,0.0,1.0,0.03508367228475064,0.897629073643401,0.15528338550246978,0.028005090648956312
E,64,5204,oracle_effect,1.0,0.0,0.9327127459281519,0.0,0.15528338550246978,0.5142629204096401
E,128,5268,causal_residual,1.0,0.0,0.9151516873582812,0.017715817765163133,0.15257144720922403,0.5672682322906527
E,128,5268,total_flow,0.0,1.0,0.03261647749599126,0.9002510276274531,0.15257144720922403,0.027690701821676
E,128,5268,oracle_effect,1.0,0.0,0.9328675051234443,0.0,0.15257144720922403,0.5132650518097545
E,256,5396,causal_residual,1.0,0.0,0.9131831155740127,0.01749811208281744,0.15154036296801687,0.5598251851040371
E,256,5396,total_flow,0.0,1.0,0.03152724727472326,0.8991539803821069,0.15154036296801687,0.027946773488539658
E,256,5396,oracle_effect,1.0,0.0,0.9306812276568301,0.0,0.15154036296801687,0.5127913599860133
E,8,5168,causal_residual,0.9935714285714285,0.0014285714285714286,0.8920490939392289,0.04237947188348487,0.15869835767521895,0.6395523788646731
E,8,5168,total_flow,0.0,1.0,0.0321608977265205,0.9022676680961933,0.15869835767521895,0.02791410402775972
E,8,5168,oracle_effect,1.0,0.0,0.9344285658227139,0.0,0.15869835767521895,0.5142045002009171
E,16,5176,causal_residual,0.9992857142857143,0.0,0.9059354919479912,0.02981534715169224,0.15850871509751166,0.6101102078462205
E,16,5176,total_flow,0.0,1.0,0.03155974077971006,0.9041910983199734,0.15850871509751166,0.027973989201481808
E,16,5176,oracle_effect,1.0,0.0,0.9357508390996835,0.0,0.15850871509751166,0.5138257075284159
E,32,5192,causal_residual,1.0,0.0,0.9101859507516584,0.02349866754201236,0.1584601554846179,0.5891176068221915
E,32,5192,total_flow,0.0,1.0,0.03031903395189487,0.903365584341776,0.1584601554846179,0.02793313079794278
E,32,5192,oracle_effect,1.0,0.0,0.9336846182936708,0.0,0.1584601554846179,0.5124981306926045
E,64,5224,causal_residual,1.0,0.0,0.9123351195102015,0.02247121821011601,0.1629358121526952,0.5760470865048047
E,64,5224,total_flow,0.0,1.0,0.033106422777432525,0.9016999149428849,0.1629358121526952,0.027865294958291917
E,64,5224,oracle_effect,1.0,0.0,0.9348063377203175,0.0,0.1629358121526952,0.5132093912592187
E,128,5288,causal_residual,1.0,0.0,0.9194127092181553,0.01692867459182703,0.1559118094469518,0.56593494593755
E,128,5288,total_flow,0.0,1.0,0.03396530485910597,0.9023760789508761,0.1559118094469518,0.02802873407208522
E,128,5288,oracle_effect,1.0,0.0,0.9363413838099822,0.0,0.1559118094469518,0.5122026094122797
E,256,5416,causal_residual,1.0,0.0,0.9133985199257235,0.01756356164513678,0.15303888522907874,0.5603401094565897
E,256,5416,total_flow,0.0,1.0,0.0342499313986447,0.8967121501722155,0.15303888522907874,0.027957809837709725
E,256,5416,oracle_effect,1.0,0.0,0.93096208157086,0.0,0.15303888522907874,0.5136064996693339
E,8,5188,causal_residual,0.9935714285714285,0.002857142857142857,0.8904775447269687,0.04372827260996637,0.15823003056449117,0.6371046719718049
E,8,5188,total_flow,0.0,1.0,0.032641891280327816,0.9015639260566072,0.15823003056449117,0.027848022813029664
E,8,5188,oracle_effect,1.0,0.0,0.9342058173369349,0.0,0.15823003056449117,0.5121642794341879
E,16,5196,causal_residual,0.9985714285714286,0.0007142857142857143,0.9042791123493823,0.02985847851157415,0.15419913645858457,0.6090124280377727
E,16,5196,total_flow,0.0,1.0,0.03591342649739247,0.898224164363564,0.15419913645858457,0.02795870767731574
E,16,5196,oracle_effect,1.0,0.0,0.9341375908609565,0.0,0.15419913645858457,0.5131563587305655
E,32,5212,causal_residual,1.0,0.0,0.9014658438922781,0.027654003932842237,0.15197892352955647,0.5891193308533329
E,32,5212,total_flow,0.0,1.0,0.0359737142924891,0.8931461335326313,0.15197892352955647,0.027780293625644534
E,32,5212,oracle_effect,1.0,0.0,0.9291198478251204,0.0,0.15197892352955647,0.5120706440911752
E,64,5244,causal_residual,1.0,0.0,0.9123655452170315,0.020451280329226336,0.15675095611088222,0.5758978103904455
E,64,5244,total_flow,0.0,1.0,0.036272414283284295,0.8965444112629738,0.15675095611088222,0.027953195347417033
E,64,5244,oracle_effect,1.0,0.0,0.932816825546258,0.0,0.15675095611088222,0.5130158659844872
E,128,5308,causal_residual,1.0,0.0,0.9141500667289024,0.020081860549000068,0.15726205184656014,0.5673128127021363
E,128,5308,total_flow,0.0,1.0,0.031364404334406494,0.9028675229434959,0.15726205184656014,0.027814556805671967
E,128,5308,oracle_effect,1.0,0.0,0.9342319272779025,0.0,0.15726205184656014,0.5136080390390084
E,256,5436,causal_residual,1.0,0.0,0.9190851866223843,0.015646410175409898,0.15235427081256991,0.5592995961891684
E,256,5436,total_flow,0.0,1.0,0.03189674670405247,0.9028348500937415,0.15235427081256991,0.02799525386428661
E,256,5436,oracle_effect,1.0,0.0,0.9347315967977942,0.0,0.15235427081256991,0.5121274314259506
E,8,5208,causal_residual,0.9935714285714285,0.002857142857142857,0.8926071706201615,0.0421328008794459,0.15653543495513575,0.638235788441362
E,8,5208,total_flow,0.0,1.0,0.03111312453173436,0.903626846967873,0.15653543495513575,0.027727868129643035
E,8,5208,oracle_effect,1.0,0.0,0.9347399714996074,0.0,0.15653543495513575,0.5124891201951355
E,16,5216,causal_residual,0.9992857142857143,0.0007142857142857143,0.8973829460776496,0.031189918922320554,0.14726026938220563,0.6093523002546553
E,16,5216,total_flow,0.0,1.0,0.03898645581826778,0.8895864091817024,0.14726026938220563,0.02806653112804827
E,16,5216,oracle_effect,1.0,0.0,0.9285728649999702,0.0,0.14726026938220563,0.5132621169262701
E,32,5232,causal_residual,1.0,0.0,0.9123256941123558,0.023588427200998012,0.16162434321001873,0.5889895370434524
E,32,5232,total_flow,0.0,1.0,0.03688153029789277,0.8990325910154608,0.16162434321001873,0.02790426225147307
E,32,5232,oracle_effect,1.0,0.0,0.9359141213133538,0.0,0.16162434321001873,0.5129837750339103
E,64,5264,causal_residual,1.0,0.0,0.911323712851381,0.02231800706486637,0.15386641100220427,0.5755812704961325
E,64,5264,total_flow,0.0,1.0,0.035943532400380174,0.8976981875158673,0.15386641100220427,0.02808359576172717
E,64,5264,oracle_effect,1.0,0.0,0.9336417199162472,0.0,0.15386641100220427,0.5126817748575945
E,128,5328,causal_residual,1.0,0.0,0.9172147433264909,0.01920222120633358,0.15697407961293833,0.5666228219490488
E,128,5328,total_flow,0.0,1.0,0.036404642413930474,0.900012322118894,0.15697407961293833,0.02792885167406504
E,128,5328,oracle_effect,1.0,0.0,0.9364169645328245,0.0,0.15697407961293833,0.5130480744804534
E,256,5456,causal_residual,1.0,0.0,0.9157439176942022,0.01879186337224684,0.15383399921452162,0.560694522730352
E,256,5456,total_flow,0.0,1.0,0.03345014686035256,0.9010856342060963,0.15383399921452162,0.02801038128478557
E,256,5456,oracle_effect,1.0,0.0,0.9345357810664491,0.0,0.15383399921452162,0.5133208944845045
E,8,5228,causal_residual,0.995,0.0014285714285714286,0.8932390139487506,0.04020607218329699,0.16144770445919993,0.6383044950363542
E,8,5228,total_flow,0.0,1.0,0.03855537487790267,0.8948897112541451,0.16144770445919993,0.027903095305004393
E,8,5228,oracle_effect,1.0,0.0,0.9334450861320477,0.0,0.16144770445919993,0.5132135764326576
E,16,5236,causal_residual,1.0,0.0,0.90281639448344,0.028366488050658403,0.15687033086006608,0.6117140470237133
E,16,5236,total_flow,0.0,1.0,0.034807222921857284,0.896375659612241,0.15687033086006608,0.0278741410910186
E,16,5236,oracle_effect,1.0,0.0,0.9311828825340983,0.0,0.15687033086006608,0.5148277665222583
E,32,5252,causal_residual,1.0,0.0,0.9052980895364424,0.024412584653031394,0.15649827896578158,0.58878393304362
E,32,5252,total_flow,0.0,1.0,0.034157249297915894,0.8955534248915579,0.15649827896578158,0.027918235284965388
E,32,5252,oracle_effect,1.0,0.0,0.9297106741894738,0.0,0.15649827896578158,0.5122799460701527
E,64,5284,causal_residual,1.0,0.0,0.9124090722024636,0.020435049025873935,0.15123365676033904,0.5763821459083331
E,64,5284,total_flow,0.0,1.0,0.035113304707518195,0.8977308165208192,0.15123365676033904,0.027969024897735065
E,64,5284,oracle_effect,1.0,0.0,0.9328441212283376,0.0,0.15123365676033904,0.5134704415721371
E,128,5348,causal_residual,1.0,0.0,0.9153664412252387,0.02001895070956944,0.1560563583537924,0.5655513533967178
E,128,5348,total_flow,0.0,1.0,0.03169551806809631,0.9036898738667118,0.1560563583537924,0.027946072566821648
E,128,5348,oracle_effect,1.0,0.0,0.935385391934808,0.0,0.1560563583537924,0.5117415030807335
E,256,5476,causal_residual,1.0,0.0,0.9145849640424029,0.01658950902723022,0.15412195896986183,0.5602696013532261
E,256,5476,total_flow,0.0,1.0,0.03268507181192523,0.8984894012577078,0.15412195896986183,0.02788857205295503
E,256,5476,oracle_effect,1.0,0.0,0.9311744730696332,0.0,0.15412195896986183,0.5130954558516045
